,date,cases_new,state_id,cases_recovered,cases_death,cases_active,checkins,unique_ind,cumul_full,pop,percent_vax,temp
3824,2021-10-21,595,2,958,8,10462,3178580,1463731,2767354,3781000,0.73,25.6
3825,2021-10-21,319,3,506,1,3314,1201421,609555,1466984,2185100,0.67,27.2
3826,2021-10-21,540,4,1157,13,6956,533642,285451,1062914,1906700,0.56,25.7
3827,2021-10-21,235,5,235,0,3204,800168,380882,671243,932700,0.72,28.4
3828,2021-10-21,167,6,169,0,1934,1034476,501642,863802,1128800,0.77,28.4
3829,2021-10-21,294,7,486,2,4052,1217296,525931,1095404,1678700,0.65,27.4
3830,2021-10-21,384,9,513,14,3769,1851956,820868,1709341,2510300,0.68,27.0
3831,2021-10-21,33,10,173,1,561,301668,178515,188122,254900,0.74,27.2
3832,2021-10-21,381,8,220,6,4722,1853323,835456,1401558,1773600,0.79,27.2
3833,2021-10-21,651,13,525,16,8428,1987368,718039,2238291,3908500,0.57,26.366666666666664
3834,2021-10-21,725,14,1365,21,10937,1841122,708627,2053446,2816500,0.73,26.925
3835,2021-10-21,1027,11,413,12,15301,6918229,3216603,4310035,6538000,0.66,28.05
3836,2021-10-21,485,12,555,2,3767,557685,284626,800188,1259300,0.64,26.55
3837,2021-10-21,343,15,239,0,3547,4859530,2263930,2893797,1773700,1.63,28.3
3838,2021-10-21,2,16,1,0,35,86140,35394,77951,99600,0.78,26.8
3839,2021-10-21,29,17,47,0,437,253233,153018,134547,110000,1.22,27.8
3840,2021-10-22,548,2,838,9,10165,3236593,1468949,2784898,3781000,0.74,25.6
3841,2021-10-22,432,3,430,6,3311,1098126,568453,1477453,2185100,0.68,28.3
3842,2021-10-22,589,4,938,2,6601,472815,263546,1065802,1906700,0.56,27.6
3843,2021-10-22,183,5,201,0,3185,877677,406197,678524,932700,0.73,27.8
3844,2021-10-22,192,6,208,3,1916,1078086,521386,869422,1128800,0.77,27.8
3845,2021-10-22,302,7,528,0,3824,1305643,555524,1105778,1678700,0.66,27.1
3846,2021-10-22,381,9,449,11,3693,1894722,848926,1722425,2510300,0.69,27.9
3847,2021-10-22,43,10,86,1,518,321477,187596,189189,254900,0.74,28.3
3848,2021-10-22,440,8,206,10,4946,1956669,864358,1414414,1773600,0.8,28.3
3849,2021-10-22,641,13,610,7,8454,2055340,737119,2249096,3908500,0.58,27.46666666666667
3850,2021-10-22,750,14,891,17,10779,1897869,719897,2056084,2816500,0.73,25.65
3851,2021-10-22,1322,11,1784,11,14835,7255055,3324398,4326044,6538000,0.66,28.5
3852,2021-10-22,439,12,92,1,4112,445600,248315,800278,1259300,0.64,27.35
3853,2021-10-22,322,15,323,0,3544,5208905,2356922,2901870,1773700,1.64,28.8
3854,2021-10-22,2,16,1,0,36,92192,36700,77988,99600,0.78,26.8
3855,2021-10-22,44,17,45,0,436,285465,167651,135692,110000,1.23,28.2
3856,2021-10-23,503,2,846,2,9815,3376926,1488229,2803019,3781000,0.74,26.3
3857,2021-10-23,345,3,342,0,3310,1182274,594369,1486986,2185100,0.68,28.7
3858,2021-10-23,544,4,959,5,6180,545736,285174,1068974,1906700,0.56,27.2
3859,2021-10-23,223,5,249,0,3158,961016,426465,685261,932700,0.73,28.4
3860,2021-10-23,199,6,184,2,1931,1140443,544428,871040,1128800,0.77,28.4
3861,2021-10-23,335,7,327,1,3830,1335130,560099,1110734,1678700,0.66,26.1
3862,2021-10-23,411,9,421,3,3676,1976913,863009,1729381,2510300,0.69,27.9
3863,2021-10-23,39,10,58,0,499,309229,175759,191353,254900,0.75,28.7
3864,2021-10-23,338,8,1421,1,3857,1967673,840631,1427688,1773600,0.8,28.7
3865,2021-10-23,592,13,620,4,8418,1995202,705298,2260754,3908500,0.58,25.96666666666667
3866,2021-10-23,587,14,1361,17,9990,1986857,715256,2065966,2816500,0.73,26.05
3867,2021-10-23,1039,11,1367,5,14505,7187230,3226630,4329092,6538000,0.66,27.7
3868,2021-10-23,398,12,731,1,3778,552592,281466,804408,1259300,0.64,26.65
3869,2021-10-23,252,15,276,1,3516,5022705,2270221,2907202,1773700,1.64,27.5
3870,2021-10-23,3,16,0,0,39,85003,34260,78021,99600,0.78,26.7
3871,2021-10-23,20,17,16,0,440,251330,152617,135693,110000,1.23,27.9
3872,2021-10-24,566,2,694,5,9680,3349416,1447055,2825731,3781000,0.75,26.3
3873,2021-10-24,421,3,398,8,3329,1232957,616540,1502244,2185100,0.69,27.7
3874,2021-10-24,469,4,772,2,5872,567593,297554,1080393,1906700,0.57,27.5
3875,2021-10-24,262,5,163,0,3256,836400,386199,687024,932700,0.74,28.0
3876,2021-10-24,218,6,151,2,1996,1039982,511937,872162,1128800,0.77,28.0
3877,2021-10-24,252,7,389,0,3693,1220999,536177,1111760,1678700,0.66,26.6
3878,2021-10-24,349,9,409,6,3605,1764349,800970,1738898,2510300,0.69,27.7
3879,2021-10-24,40,10,52,0,487,256305,146716,192765,254900,0.76,27.7
3880,2021-10-24,279,8,454,3,3681,1713847,757189,1441283,1773600,0.81,27.7
3881,2021-10-24,502,13,578,4,8337,1874783,672593,2269396,3908500,0.58,26.93333333333333
3882,2021-10-24,754,14,1167,8,9566,1948850,703163,2075109,2816500,0.74,27.65
3883,2021-10-24,1078,11,1013,4,14565,6796264,3074087,4332005,6538000,0.66,26.950000000000006
3884,2021-10-24,277,12,507,4,3544,585400,295899,813176,1259300,0.65,27.05
3885,2021-10-24,162,15,195,0,3482,4868170,2210242,2912001,1773700,1.64,26.8
3886,2021-10-24,7,16,2,0,44,76333,31984,78024,99600,0.78,27.2
3887,2021-10-24,30,17,34,0,436,259361,160829,135693,110000,1.23,27.1
3888,2021-10-25,504,2,1633,20,8543,3287666,1482819,2846671,3781000,0.75,26.5
3889,2021-10-25,333,3,576,2,3083,1199598,605879,1512638,2185100,0.69,28.3
3890,2021-10-25,596,4,918,12,5545,549353,288270,1093149,1906700,0.57,27.0
3891,2021-10-25,177,5,385,2,3045,854731,389592,690211,932700,0.74,28.0
3892,2021-10-25,145,6,180,3,1961,1043289,504001,879448,1128800,0.78,28.0
3893,2021-10-25,256,7,448,0,3495,1256137,529861,1117317,1678700,0.67,27.2
3894,2021-10-25,294,9,352,8,3540,1845813,819318,1756332,2510300,0.7,27.9
3895,2021-10-25,20,10,26,0,481,304651,178586,194012,254900,0.76,28.3
3896,2021-10-25,271,8,144,14,3805,1878710,837055,1455374,1773600,0.82,28.3
3897,2021-10-25,450,13,565,8,8215,2125006,742880,2279292,3908500,0.58,27.6
3898,2021-10-25,493,14,883,14,9158,1928245,718883,2081857,2816500,0.74,27.35
3899,2021-10-25,756,11,688,4,14629,6888367,3202357,4352830,6538000,0.67,27.7
3900,2021-10-25,298,12,375,2,3463,573691,287672,820955,1259300,0.65,27.1
3901,2021-10-25,176,15,203,3,3453,4879033,2287084,2919580,1773700,1.65,28.2
3902,2021-10-25,0,16,1,0,43,93070,36202,78170,99600,0.78,27.3
3903,2021-10-25,13,17,37,0,412,264813,157123,136559,110000,1.24,27.2
3904,2021-10-26,488,2,457,7,8570,3367765,1498811,2869185,3781000,0.76,26.9
3905,2021-10-26,346,3,106,6,3321,1167829,592514,1518430,2185100,0.69,28.4
3906,2021-10-26,685,4,656,5,5570,554196,288132,1105195,1906700,0.58,27.9
3907,2021-10-26,253,5,217,1,3081,846336,387487,694375,932700,0.74,29.0
3908,2021-10-26,199,6,110,0,2049,1046584,498937,885061,1128800,0.78,29.0
3909,2021-10-26,219,7,283,1,3428,1234392,521294,1126347,1678700,0.67,28.0
3910,2021-10-26,257,9,340,12,3449,1838081,809285,1770591,2510300,0.71,28.0
3911,2021-10-26,23,10,60,0,440,304736,179045,195447,254900,0.77,28.4
3912,2021-10-26,378,8,175,1,4007,1869308,836065,1466798,1773600,0.83,28.4
3913,2021-10-26,565,13,820,16,7950,2049517,726484,2288317,3908500,0.59,27.46666666666667
3914,2021-10-26,713,14,773,19,9093,1938879,719685,2087548,2816500,0.74,26.425
3915,2021-10-26,929,11,1237,9,14315,7011185,3227934,4375511,6538000,0.67,28.95
3916,2021-10-26,292,12,112,7,3639,564096,283531,829000,1259300,0.66,27.95
3917,2021-10-26,339,15,229,0,3560,4987807,2296856,2928460,1773700,1.65,29.4
3918,2021-10-26,3,16,0,0,46,91897,36057,78252,99600,0.79,27.7
3919,2021-10-26,37,17,32,0,417,272263,160480,137590,110000,1.25,28.5
3920,2021-10-27,555,2,631,9,8484,3342012,1484348,2894300,3781000,0.77,28.1
3921,2021-10-27,496,3,702,4,3110,1190078,597913,1520963,2185100,0.7,28.3
3922,2021-10-27,612,4,560,10,5621,529851,279111,1116150,1906700,0.59,27.6
3923,2021-10-27,156,5,158,5,3078,849073,385971,697328,932700,0.75,28.1
3924,2021-10-27,176,6,135,3,2086,1034019,494016,890403,1128800,0.79,28.1
3925,2021-10-27,365,7,298,4,3493,1236462,520991,1131701,1678700,0.67,28.4
3926,2021-10-27,251,9,255,11,3441,1825184,806121,1784965,2510300,0.71,26.6
3927,2021-10-27,42,10,33,1,449,297710,176022,196606,254900,0.77,28.3
3928,2021-10-27,325,8,1050,3,3279,1885259,837082,1473967,1773600,0.83,28.3
3929,2021-10-27,585,13,487,9,8041,1999519,706431,2294983,3908500,0.59,26.966666666666665
3930,2021-10-27,780,14,1035,29,8817,1953731,718197,2092708,2816500,0.74,28.0
3931,2021-10-27,1222,11,1442,1,14091,7008382,3215881,4397872,6538000,0.67,28.3
3932,2021-10-27,290,12,498,3,3428,561457,281937,836664,1259300,0.66,28.0
3933,2021-10-27,273,15,293,6,3539,5019460,2302260,2939060,1773700,1.66,28.5
3934,2021-10-27,6,16,1,0,51,89277,35034,78318,99600,0.79,28.1
3935,2021-10-27,14,17,17,0,414,262342,157767,138575,110000,1.26,28.1
3936,2021-10-28,575,2,558,15,8495,3329656,1493461,2921096,3781000,0.77,26.6
3937,2021-10-28,362,3,379,1,3091,1174005,592740,1525497,2185100,0.7,28.8
3938,2021-10-28,527,4,742,6,5398,566907,296073,1122972,1906700,0.59,27.7
3939,2021-10-28,253,5,238,0,3091,852339,389209,699336,932700,0.75,28.3
3940,2021-10-28,249,6,202,3,2131,1043574,504067,895941,1128800,0.79,28.3
3941,2021-10-28,343,7,368,5,3468,1237201,529524,1135137,1678700,0.68,26.6
3942,2021-10-28,297,9,397,9,3338,1827845,814712,1799512,2510300,0.72,28.2
3943,2021-10-28,83,10,78,2,454,300688,178935,197401,254900,0.77,28.8
3944,2021-10-28,384,8,71,4,3583,1881397,841440,1478173,1773600,0.83,28.8
3945,2021-10-28,599,13,462,11,8174,2021964,718878,2301171,3908500,0.59,27.1
3946,2021-10-28,676,14,1004,31,8474,1826589,699778,2096685,2816500,0.74,25.525
3947,2021-10-28,1431,11,1539,1,13980,7048624,3247275,4423604,6538000,0.68,28.75
3948,2021-10-28,293,12,248,4,3473,571019,287980,841634,1259300,0.67,27.15
3949,2021-10-28,262,15,294,3,3506,4992298,2311082,2949157,1773700,1.66,29.1
3950,2021-10-28,12,16,22,0,41,86697,34975,78362,99600,0.79,26.8
3951,2021-10-28,31,17,35,0,410,271437,162567,139611,110000,1.27,28.4
3952,2021-10-29,458,2,1110,7,7840,3510622,1524406,2937540,3781000,0.78,27.3
3953,2021-10-29,470,3,355,3,3203,1179556,589987,1526001,2185100,0.7,29.0
3954,2021-10-29,522,4,586,3,5329,506353,275798,1123657,1906700,0.59,28.2
3955,2021-10-29,264,5,256,2,3098,944701,422391,701074,932700,0.75,27.8
3956,2021-10-29,247,6,209,0,2169,1125420,537722,899781,1128800,0.8,27.8
3957,2021-10-29,367,7,488,3,3346,1379408,577053,1137931,1678700,0.68,27.8
3958,2021-10-29,256,9,503,7,3087,1951770,861133,1808246,2510300,0.72,28.1
3959,2021-10-29,40,10,40,0,454,335521,193005,197708,254900,0.78,29.0
3960,2021-10-29,348,8,622,3,3306,2041478,883381,1480987,1773600,0.84,29.0
3961,2021-10-29,589,13,558,13,8200,2160465,750025,2307296,3908500,0.59,27.73333333333333
3962,2021-10-29,566,14,860,11,8165,2064784,750996,2099899,2816500,0.75,27.15
3963,2021-10-29,1328,11,986,8,14317,7554395,3399509,4448511,6538000,0.68,29.35
3964,2021-10-29,251,12,472,3,3243,475221,259551,843707,1259300,0.67,28.0
3965,2021-10-29,299,15,218,0,3582,5483682,2462426,2958598,1773700,1.67,29.8
3966,2021-10-29,11,16,4,0,48,96059,36916,78410,99600,0.79,27.2
3967,2021-10-29,44,17,30,0,424,302263,178788,140418,110000,1.28,28.9
3968,2021-10-30,435,2,671,5,7597,3616160,1523816,2945706,3781000,0.78,27.0
3969,2021-10-30,345,3,295,4,3247,1161782,585488,1528388,2185100,0.7,26.6
3970,2021-10-30,450,4,430,4,5338,577714,298695,1124124,1906700,0.59,26.3
3971,2021-10-30,223,5,252,2,3068,1025381,444721,702861,932700,0.75,27.9
3972,2021-10-30,213,6,257,1,2124,1189133,560054,901997,1128800,0.8,27.9
3973,2021-10-30,350,7,187,1,3509,1422604,585359,1140071,1678700,0.68,28.1
3974,2021-10-30,231,9,308,1,3007,1991832,867397,1814049,2510300,0.72,26.3
3975,2021-10-30,35,10,25,2,463,306155,174004,197875,254900,0.78,26.6
3976,2021-10-30,270,8,115,1,3456,1939368,829929,1484140,1773600,0.84,26.6
3977,2021-10-30,650,13,839,5,8008,2202476,739472,2312820,3908500,0.59,27.1
3978,2021-10-30,646,14,940,10,7859,2234566,760714,2103271,2816500,0.75,27.625
3979,2021-10-30,1401,11,1887,3,13825,7741411,3379375,4457038,6538000,0.68,28.0
3980,2021-10-30,266,12,182,2,3327,593001,294156,846966,1259300,0.67,27.200000000000006
3981,2021-10-30,309,15,283,3,3606,5542990,2435908,2963484,1773700,1.67,27.9
3982,2021-10-30,1,16,4,0,45,96680,36221,78435,99600,0.79,27.6
3983,2021-10-30,29,17,40,0,413,285889,170812,140436,110000,1.28,28.1
3984,2021-10-31,363,2,640,2,7318,3551533,1482418,2953556,3781000,0.78,26.6
3985,2021-10-31,371,3,53,3,3565,1367345,658059,1532467,2185100,0.7,27.4
3986,2021-10-31,370,4,625,2,5077,597913,310843,1128899,1906700,0.59,27.4
3987,2021-10-31,225,5,221,0,3071,935834,418759,703067,932700,0.75,27.8
3988,2021-10-31,175,6,191,2,2108,1154988,545578,902156,1128800,0.8,27.8
3989,2021-10-31,256,7,339,0,3425,1313411,562255,1142163,1678700,0.68,27.3
3990,2021-10-31,224,9,455,1,2775,2013017,868910,1816265,2510300,0.72,27.2
3991,2021-10-31,16,10,54,0,424,286008,158662,198251,254900,0.78,27.4
3992,2021-10-31,255,8,1025,5,2683,1969189,819917,1486539,1773600,0.84,27.4
3993,2021-10-31,447,13,90,2,8359,1984525,693229,2317512,3908500,0.59,26.23333333333333
3994,2021-10-31,616,14,697,12,7769,2136544,736842,2105473,2816500,0.75,27.25
3995,2021-10-31,1128,11,1028,1,13922,7562788,3268227,4463684,6538000,0.68,27.9
3996,2021-10-31,277,12,488,4,3114,606741,303116,850249,1259300,0.68,27.35
3997,2021-10-31,215,15,197,2,3622,5382644,2394356,2966521,1773700,1.67,28.1
