,date,cases_new,state_id,cases_recovered,cases_death,cases_active,checkins,unique_ind,cumul_full,pop,percent_vax
336,2021-02-25,2,17,5,0,48,204087,118093,0,110000,0.0
337,2021-02-26,276,2,721,1,5164,2159912,952532,0,3781000,0.0
338,2021-02-26,25,3,55,0,568,806981,408806,0,2185100,0.0
339,2021-02-26,73,4,47,0,741,245412,139711,0,1906700,0.0
340,2021-02-26,13,5,31,0,309,622431,275384,0,932700,0.0
341,2021-02-26,68,6,145,0,2097,702042,330610,0,1128800,0.0
342,2021-02-26,21,7,43,0,222,885898,367908,0,1678700,0.0
343,2021-02-26,545,9,122,0,2906,1367326,594512,0,2510300,0.0
344,2021-02-26,4,10,5,0,13,214900,123407,0,254900,0.0
345,2021-02-26,93,8,128,0,1018,1422384,625146,0,1773600,0.0
346,2021-02-26,129,13,131,0,1055,1231709,462714,1,3908500,0.0
347,2021-02-26,250,14,166,2,2111,1409789,541448,7,2816500,0.0
348,2021-02-26,633,11,1149,4,9034,4655887,2209354,0,6538000,0.0
349,2021-02-26,1,12,11,0,247,276408,150430,0,1259300,0.0
350,2021-02-26,122,15,318,3,2359,3920050,1785825,0,1773700,0.0
351,2021-02-26,0,16,5,0,19,76773,30529,0,99600,0.0
352,2021-02-26,0,17,8,0,40,242938,136399,0,110000,0.0
353,2021-02-27,314,2,820,1,4656,2353751,977712,0,3781000,0.0
354,2021-02-27,17,3,65,0,520,910621,438612,1,2185100,0.0
355,2021-02-27,68,4,46,0,763,314211,163569,0,1906700,0.0
356,2021-02-27,17,5,27,0,298,678606,284132,0,932700,0.0
357,2021-02-27,74,6,109,0,2062,753430,334060,1,1128800,0.0
358,2021-02-27,8,7,19,0,211,879878,356651,0,1678700,0.0
359,2021-02-27,305,9,177,0,3032,1447865,602224,2,2510300,0.0
360,2021-02-27,0,10,0,0,13,212812,115826,0,254900,0.0
361,2021-02-27,155,8,112,0,1061,1499806,616538,0,1773600,0.0
362,2021-02-27,157,13,178,0,1034,1290069,454906,1,3908500,0.0
363,2021-02-27,255,14,258,1,2105,1521097,537335,9,2816500,0.0
364,2021-02-27,862,11,1132,2,8763,5315892,2313602,0,6538000,0.0
365,2021-02-27,11,12,30,0,228,370573,178446,0,1259300,0.0
366,2021-02-27,117,15,344,6,2131,4244357,1816475,0,1773700,0.0
367,2021-02-27,0,16,0,0,19,78786,29720,0,99600,0.0
368,2021-02-27,4,17,3,0,41,263675,142624,0,110000,0.0
369,2021-02-28,340,2,522,1,4474,2425483,990308,0,3781000,0.0
370,2021-02-28,13,3,73,0,460,969602,460176,2,2185100,0.0
371,2021-02-28,33,4,87,1,708,324407,170806,0,1906700,0.0
372,2021-02-28,10,5,36,1,272,637538,270470,0,932700,0.0
373,2021-02-28,65,6,32,0,2095,704826,315861,1,1128800,0.0
374,2021-02-28,11,7,9,0,213,800890,336748,0,1678700,0.0
375,2021-02-28,287,9,802,1,2517,1347486,574391,2,2510300,0.0
376,2021-02-28,0,10,0,0,13,182858,99328,0,254900,0.0
377,2021-02-28,105,8,105,0,1061,1398700,581284,0,1773600,0.0
378,2021-02-28,134,13,162,0,1005,1234884,437590,1,3908500,0.0
379,2021-02-28,171,14,216,2,2060,1468969,519449,12,2816500,0.0
380,2021-02-28,914,11,943,3,8731,5101079,2227024,1,6538000,0.0
381,2021-02-28,12,12,35,0,205,395099,190440,0,1259300,0.0
382,2021-02-28,337,15,223,0,2245,4060401,1771561,0,1773700,0.0
383,2021-02-28,2,16,3,0,18,71359,28002,0,99600,0.0
384,2021-02-28,3,17,3,0,41,276508,151866,0,110000,0.0
385,2021-03-01,490,2,246,0,4718,2163391,960982,0,3781000,0.0
386,2021-03-01,16,3,45,0,431,874271,436438,3,2185100,0.0
387,2021-03-01,36,4,44,0,700,293816,158729,0,1906700,0.0
388,2021-03-01,8,5,36,1,244,617488,273082,0,932700,0.0
389,2021-03-01,167,6,185,0,2077,681556,321195,1,1128800,0.0
390,2021-03-01,8,7,18,0,203,869630,362243,1,1678700,0.0
391,2021-03-01,144,9,148,0,2512,1366221,589300,3,2510300,0.0
392,2021-03-01,1,10,3,0,11,215825,123636,0,254900,0.0
393,2021-03-01,85,8,131,0,1015,1426994,622567,0,1773600,0.0
394,2021-03-01,104,13,73,2,1036,1210397,466294,1,3908500,0.0
395,2021-03-01,220,14,172,0,2107,1412808,541506,14,2816500,0.0
396,2021-03-01,453,11,1006,0,8176,4620424,2182306,2,6538000,0.0
397,2021-03-01,15,12,27,0,193,365115,180544,0,1259300,0.0
398,2021-03-01,75,15,341,2,1979,3791393,1747953,0,1773700,0.0
399,2021-03-01,0,16,3,0,15,77809,31054,0,99600,0.0
400,2021-03-01,6,17,8,0,39,222965,127051,0,110000,0.0
401,2021-03-02,163,2,434,0,4447,2191505,964799,0,3781000,0.0
402,2021-03-02,11,3,64,0,378,837032,422480,4,2185100,0.0
403,2021-03-02,46,4,52,0,694,289661,156250,0,1906700,0.0
404,2021-03-02,11,5,25,0,230,605963,269816,0,932700,0.0
405,2021-03-02,115,6,203,0,1989,670773,316538,1,1128800,0.0
406,2021-03-02,3,7,17,0,188,850988,356856,1,1678700,0.0
407,2021-03-02,63,9,142,1,2433,1314804,574423,3,2510300,0.0
408,2021-03-02,0,10,1,0,10,208034,121960,0,254900,0.0
409,2021-03-02,106,8,67,0,1054,1411334,620236,0,1773600,0.0
410,2021-03-02,53,13,85,1,1002,1248428,470068,2,3908500,0.0
411,2021-03-02,159,14,220,0,2045,1420460,541349,17,2816500,0.0
412,2021-03-02,672,11,905,3,7939,4484594,2150913,2,6538000,0.0
413,2021-03-02,7,12,33,0,167,361637,179867,0,1259300,0.0
414,2021-03-02,145,15,276,1,1847,3757775,1723610,0,1773700,0.0
415,2021-03-02,0,16,0,0,15,77000,31021,0,99600,0.0
416,2021-03-02,1,17,4,0,36,213292,123638,0,110000,0.0
417,2021-03-03,376,2,394,1,4429,2239690,979735,1,3781000,0.0
418,2021-03-03,40,3,27,0,391,843432,426154,4,2185100,0.0
419,2021-03-03,33,4,83,1,644,287851,156200,0,1906700,0.0
420,2021-03-03,36,5,16,0,250,615059,273222,0,932700,0.0
421,2021-03-03,24,6,45,0,1968,682494,320542,1,1128800,0.0
422,2021-03-03,36,7,14,0,210,858221,357993,1,1678700,0.0
423,2021-03-03,136,9,459,0,2110,1357698,586972,3,2510300,0.0
424,2021-03-03,0,10,0,0,10,207168,121385,0,254900,0.0
425,2021-03-03,90,8,99,0,1045,1439226,631034,0,1773600,0.0
426,2021-03-03,95,13,94,1,1003,1280343,477463,2,3908500,0.0
427,2021-03-03,139,14,165,1,2019,1444595,546390,19,2816500,0.0
428,2021-03-03,640,11,693,1,7882,4644223,2196444,2,6538000,0.0
429,2021-03-03,5,12,71,0,101,366706,181127,1,1259300,0.0
430,2021-03-03,92,15,108,2,1831,3857508,1751293,0,1773700,0.0
431,2021-03-03,0,16,7,0,8,79303,31516,2,99600,0.0
432,2021-03-03,3,17,1,0,38,215573,124673,0,110000,0.0
433,2021-03-04,255,2,381,0,4303,2208595,974048,4,3781000,0.0
434,2021-03-04,12,3,171,0,231,854920,430384,4,2185100,0.0
435,2021-03-04,44,4,28,0,660,299004,160753,0,1906700,0.0
436,2021-03-04,3,5,38,0,214,601546,270368,0,932700,0.0
437,2021-03-04,91,6,750,0,1309,672315,320557,1,1128800,0.0
438,2021-03-04,13,7,33,1,190,856601,361330,1,1678700,0.0
439,2021-03-04,101,9,103,0,2108,1325947,582680,3,2510300,0.0
440,2021-03-04,1,10,2,0,9,214262,125249,0,254900,0.0
441,2021-03-04,337,8,130,0,1252,1411231,626047,0,1773600,0.0
442,2021-03-04,78,13,94,0,987,1276223,477327,6,3908500,0.0
443,2021-03-04,361,14,279,0,2101,1367197,531421,24,2816500,0.0
444,2021-03-04,630,11,717,3,7794,4658850,2214437,3,6538000,0.0
445,2021-03-04,10,12,18,0,93,331877,164980,1,1259300,0.0
446,2021-03-04,120,15,174,1,1777,3833026,1757525,2,1773700,0.0
447,2021-03-04,0,16,3,0,5,79262,31473,2,99600,0.0
448,2021-03-04,7,17,1,0,44,218576,125584,0,110000,0.0
449,2021-03-05,463,2,765,0,4000,2393133,1014661,4,3781000,0.0
450,2021-03-05,9,3,26,1,214,851067,422180,6,2185100,0.0
451,2021-03-05,57,4,40,0,677,264803,146691,0,1906700,0.0
452,2021-03-05,10,5,22,0,202,652904,285653,0,932700,0.0
453,2021-03-05,77,6,108,0,1278,735839,343610,1,1128800,0.0
454,2021-03-05,38,7,23,0,205,929470,382782,1,1678700,0.0
455,2021-03-05,109,9,563,0,1654,1394910,607982,3,2510300,0.0
456,2021-03-05,1,10,2,0,8,224068,130741,0,254900,0.0
457,2021-03-05,119,8,161,0,1210,1585588,668817,0,1773600,0.0
458,2021-03-05,97,13,93,0,990,1369447,498693,7,3908500,0.0
459,2021-03-05,250,14,178,0,2170,1524141,566907,28,2816500,0.0
460,2021-03-05,794,11,1110,5,7477,5061710,2359267,3,6538000,0.0
461,2021-03-05,16,12,17,0,92,290708,156255,1,1259300,0.0
462,2021-03-05,108,15,165,0,1718,4316833,1911290,2,1773700,0.0
463,2021-03-05,2,16,1,0,6,85214,32439,2,99600,0.0
464,2021-03-05,4,17,1,0,47,257609,144561,0,110000,0.0
465,2021-03-06,139,2,232,0,3907,2646865,1051992,4,3781000,0.0
466,2021-03-06,11,3,45,0,180,926441,446000,6,2185100,0.0
467,2021-03-06,35,4,223,0,489,324783,167928,0,1906700,0.0
468,2021-03-06,10,5,13,0,199,670220,285540,0,932700,0.0
469,2021-03-06,89,6,129,0,1238,761880,337940,1,1128800,0.0
470,2021-03-06,17,7,31,0,190,935623,372732,1,1678700,0.0
471,2021-03-06,68,9,247,0,1475,1514533,622989,3,2510300,0.0
472,2021-03-06,0,10,0,0,8,216593,122192,0,254900,0.0
473,2021-03-06,84,8,122,0,1172,1662031,661299,0,1773600,0.0
474,2021-03-06,74,13,105,1,958,1447310,490615,7,3908500,0.0
475,2021-03-06,221,14,210,3,2180,1651964,564201,31,2816500,0.0
476,2021-03-06,826,11,998,3,7304,5708687,2470997,3,6538000,0.0
477,2021-03-06,22,12,7,0,107,381030,183717,1,1259300,0.0
478,2021-03-06,81,15,175,0,1624,4637975,1947207,2,1773700,0.0
479,2021-03-06,1,16,1,0,6,88920,31960,2,99600,0.0
480,2021-03-06,2,17,10,0,39,267004,145344,0,110000,0.0
481,2021-03-07,158,2,327,0,3738,2603066,1036718,5,3781000,0.0
482,2021-03-07,15,3,27,0,168,999875,472129,7,2185100,0.0
483,2021-03-07,12,4,52,0,448,323023,169906,0,1906700,0.0
484,2021-03-07,3,5,40,0,162,658521,280548,0,932700,0.0
485,2021-03-07,48,6,46,0,1240,730424,325023,1,1128800,0.0
486,2021-03-07,12,7,8,1,194,865219,352982,1,1678700,0.0
487,2021-03-07,48,9,631,0,892,1452854,602428,3,2510300,0.0
488,2021-03-07,24,10,0,0,32,199811,110315,0,254900,0.0
489,2021-03-07,172,8,137,0,1205,1562116,627256,0,1773600,0.0
490,2021-03-07,99,13,92,0,965,1359897,468800,8,3908500,0.0
491,2021-03-07,201,14,188,0,2193,1586416,545166,33,2816500,0.0
492,2021-03-07,746,11,611,2,7438,5515693,2391889,3,6538000,0.0
493,2021-03-07,10,12,6,0,110,396018,192754,2,1259300,0.0
494,2021-03-07,125,15,338,0,1411,4388637,1891934,2,1773700,0.0
495,2021-03-07,8,16,1,0,13,79968,30115,2,99600,0.0
496,2021-03-07,2,17,2,0,39,281002,154606,0,110000,0.0
497,2021-03-08,120,2,162,2,3694,2369079,1015464,5,3781000,0.0
498,2021-03-08,9,3,19,0,158,880524,440218,7,2185100,0.0
499,2021-03-08,28,4,53,0,423,295111,158204,0,1906700,0.0
500,2021-03-08,4,5,11,0,155,632748,277895,0,932700,0.0
501,2021-03-08,89,6,63,0,1266,703184,329779,1,1128800,0.0
502,2021-03-08,3,7,14,0,183,891352,369438,1,1678700,0.0
503,2021-03-08,49,9,158,0,782,1402011,600502,3,2510300,0.0
504,2021-03-08,17,10,1,0,48,224525,129864,2,254900,0.0
505,2021-03-08,76,8,162,2,1119,1529733,654421,2,1773600,0.0
506,2021-03-08,71,13,124,2,912,1324534,492475,8,3908500,0.0
507,2021-03-08,252,14,222,1,2223,1418692,544917,35,2816500,0.0
508,2021-03-08,726,11,917,0,7245,4892255,2292015,10,6538000,0.0
509,2021-03-08,13,12,12,0,111,355393,178828,3,1259300,0.0
510,2021-03-08,71,15,144,1,1337,4045486,1829112,2,1773700,0.0
511,2021-03-08,0,16,2,0,11,81099,31895,2,99600,0.0
512,2021-03-08,1,17,12,0,28,231706,132426,0,110000,0.0
513,2021-03-09,165,2,393,0,3464,2333580,1008886,6,3781000,0.0
514,2021-03-09,25,3,21,0,162,863246,433281,7,2185100,0.0
515,2021-03-09,16,4,73,0,366,290972,156494,0,1906700,0.0
516,2021-03-09,0,5,16,0,138,612156,274352,1,932700,0.0
517,2021-03-09,45,6,84,0,1227,686524,325084,1,1128800,0.0
518,2021-03-09,2,7,8,0,177,876603,366395,1,1678700,0.0
519,2021-03-09,34,9,94,1,721,1375449,593315,3,2510300,0.0
520,2021-03-09,1,10,0,0,49,217308,128436,2,254900,0.0
521,2021-03-09,143,8,98,0,1164,1509814,651508,2,1773600,0.0
522,2021-03-09,64,13,121,1,853,1313695,490789,10,3908500,0.0
523,2021-03-09,163,14,207,1,2179,1433276,549384,45,2816500,0.0
524,2021-03-09,464,11,998,4,6710,4871656,2301140,56,6538000,0.0
525,2021-03-09,36,12,7,1,140,352455,176816,3,1259300,0.0
526,2021-03-09,119,15,218,1,1237,4064453,1828758,4,1773700,0.0
527,2021-03-09,0,16,0,0,11,79487,31407,2,99600,0.0
528,2021-03-09,3,17,7,0,24,230360,131823,0,110000,0.0
529,2021-03-10,273,2,336,1,3401,2351215,1009685,7,3781000,0.0
530,2021-03-10,20,3,17,0,165,862830,435160,8,2185100,0.0
531,2021-03-10,19,4,58,0,327,287367,155507,1,1906700,0.0
532,2021-03-10,11,5,44,1,105,621688,277495,1,932700,0.0
533,2021-03-10,10,6,557,0,680,696547,327724,1,1128800,0.0
534,2021-03-10,1,7,41,0,137,880241,367225,1,1678700,0.0
535,2021-03-10,83,9,185,0,619,1382483,595444,3,2510300,0.0
536,2021-03-10,7,10,4,0,52,213168,126730,2,254900,0.0
537,2021-03-10,99,8,144,0,1119,1526021,657205,5,1773600,0.0
538,2021-03-10,54,13,57,1,848,1330584,494217,13,3908500,0.0
539,2021-03-10,199,14,154,0,2224,1466423,553043,47,2816500,0.0
540,2021-03-10,561,11,472,2,6795,4951653,2312938,56,6538000,0.0
541,2021-03-10,8,12,14,0,134,348780,177113,3,1259300,0.0
542,2021-03-10,103,15,53,0,1286,4153733,1840436,4,1773700,0.0
543,2021-03-10,0,16,0,0,11,82072,32030,2,99600,0.0
544,2021-03-10,0,17,1,0,23,225828,130409,0,110000,0.0
545,2021-03-11,170,2,218,2,3352,2312812,1003326,7,3781000,0.0
546,2021-03-11,18,3,11,0,172,812473,407932,8,2185100,0.0
547,2021-03-11,28,4,49,1,306,296945,159990,2,1906700,0.0
548,2021-03-11,71,5,23,0,153,603576,273548,1,932700,0.0
549,2021-03-11,79,6,116,0,643,639003,300764,1,1128800,0.0
550,2021-03-11,7,7,11,0,133,868758,366847,1,1678700,0.0
551,2021-03-11,69,9,89,1,599,1346258,589419,3,2510300,0.0
552,2021-03-11,2,10,0,0,54,208270,124095,2,254900,0.0
553,2021-03-11,169,8,304,0,984,1502944,652108,5,1773600,0.0
554,2021-03-11,61,13,78,0,831,1301541,489024,18,3908500,0.0
555,2021-03-11,168,14,262,0,2130,1431574,551702,49,2816500,0.0
556,2021-03-11,712,11,746,4,6759,4804493,2285008,56,6538000,0.0
557,2021-03-11,4,12,11,0,127,325344,163809,3,1259300,0.0
558,2021-03-11,86,15,178,1,1193,4001972,1805833,4,1773700,0.0
559,2021-03-11,1,16,0,0,12,78210,31401,2,99600,0.0
560,2021-03-11,2,17,8,0,17,224753,128370,0,110000,0.0
561,2021-03-12,135,2,299,0,3188,2613630,1066135,7,3781000,0.0
562,2021-03-12,23,3,36,0,159,876908,430245,8,2185100,0.0
563,2021-03-12,43,4,56,0,293,282314,155351,2,1906700,0.0
564,2021-03-12,25,5,13,0,165,704098,300807,1,932700,0.0
565,2021-03-12,32,6,75,0,600,782330,358420,1,1128800,0.0
566,2021-03-12,4,7,37,0,100,918510,382913,1,1678700,0.0
567,2021-03-12,44,9,87,0,556,1483569,629129,3,2510300,0.0
568,2021-03-12,25,10,0,0,79,234928,134744,2,254900,0.0
569,2021-03-12,132,8,147,0,969,1617800,679817,5,1773600,0.0
570,2021-03-12,57,13,88,1,799,1462560,520700,18,3908500,0.0
571,2021-03-12,173,14,233,0,2070,1545994,578687,57,2816500,0.0
572,2021-03-12,751,11,802,1,6707,5487710,2484615,57,6538000,0.0
573,2021-03-12,16,12,3,0,139,295752,159333,3,1259300,0.0
574,2021-03-12,108,15,161,1,1140,4681101,1991767,4,1773700,0.0
575,2021-03-12,3,16,3,0,12,87911,33267,2,99600,0.0
576,2021-03-12,4,17,2,0,19,267249,145864,0,110000,0.0
577,2021-03-13,101,2,328,0,2960,2919783,1119202,7,3781000,0.0
578,2021-03-13,13,3,12,0,160,1070858,491142,8,2185100,0.0
579,2021-03-13,40,4,54,0,279,369736,186030,2,1906700,0.0
580,2021-03-13,2,5,21,0,146,809012,321227,1,932700,0.0
581,2021-03-13,6,6,24,0,582,864400,370504,1,1128800,0.0
582,2021-03-13,8,7,3,0,105,1051290,399798,1,1678700,0.0
583,2021-03-13,72,9,96,0,532,1734761,674204,3,2510300,0.0
584,2021-03-13,29,10,1,0,107,252148,136462,2,254900,0.0
585,2021-03-13,178,8,117,0,1030,1945420,718307,5,1773600,0.0
586,2021-03-13,71,13,77,0,793,1665679,535113,18,3908500,0.0
587,2021-03-13,222,14,226,0,2066,1839642,609688,59,2816500,0.0
588,2021-03-13,551,11,719,1,6538,6531122,2689953,57,6538000,0.0
589,2021-03-13,14,12,14,1,139,419029,196788,3,1259300,0.0
590,2021-03-13,158,15,131,1,1166,5244638,2092491,4,1773700,0.0
591,2021-03-13,1,16,5,0,8,92735,33288,2,99600,0.0
592,2021-03-13,4,17,2,0,21,276470,144996,0,110000,0.0
593,2021-03-14,121,2,289,0,2792,3026347,1127820,7,3781000,0.0
594,2021-03-14,33,3,10,0,183,1098249,500363,8,2185100,0.0
595,2021-03-14,26,4,54,0,251,361956,185208,2,1906700,0.0
596,2021-03-14,4,5,8,0,142,737807,301389,1,932700,0.0
597,2021-03-14,21,6,156,0,447,807050,348675,1,1128800,0.0
598,2021-03-14,5,7,13,0,97,946010,374109,1,1678700,0.0
599,2021-03-14,101,9,79,0,554,1612938,641725,3,2510300,0.0
600,2021-03-14,0,10,3,0,104,215173,117605,2,254900,0.0
601,2021-03-14,154,8,79,0,1105,1769146,671877,5,1773600,0.0
602,2021-03-14,39,13,158,0,674,1524619,504386,20,3908500,0.0
603,2021-03-14,178,14,168,1,2074,1797693,592742,61,2816500,0.0
604,2021-03-14,577,11,576,1,6539,6179011,2562128,57,6538000,0.0
605,2021-03-14,37,12,30,0,146,424643,201735,3,1259300,0.0
606,2021-03-14,55,15,155,2,1064,4916951,2014666,4,1773700,0.0
607,2021-03-14,1,16,1,0,8,81440,30702,2,99600,0.0
608,2021-03-14,2,17,3,0,20,278236,149529,0,110000,0.0
609,2021-03-15,118,2,520,1,2390,2658522,1083291,7,3781000,0.0
610,2021-03-15,27,3,16,0,194,1004337,477257,8,2185100,0.0
611,2021-03-15,25,4,17,0,259,339382,175682,2,1906700,0.0
612,2021-03-15,2,5,4,0,140,700218,296253,1,932700,0.0
613,2021-03-15,80,6,117,0,410,791808,355048,1,1128800,0.0
614,2021-03-15,17,7,6,0,108,1003218,394683,1,1678700,0.0
615,2021-03-15,37,9,41,0,550,1607126,647107,4,2510300,0.0
616,2021-03-15,0,10,10,0,94,250531,140934,2,254900,0.0
617,2021-03-15,142,8,112,0,1135,1735363,698397,5,1773600,0.0
618,2021-03-15,29,13,126,0,577,1622241,550753,20,3908500,0.0
619,2021-03-15,251,14,200,1,2121,1737470,615900,63,2816500,0.0
620,2021-03-15,379,11,706,1,6212,5511242,2461544,57,6538000,0.0
621,2021-03-15,39,12,6,0,179,405931,195189,3,1259300,0.0
622,2021-03-15,61,15,91,0,1034,4502284,1946586,4,1773700,0.0
623,2021-03-15,0,16,1,0,7,91421,33670,2,99600,0.0
624,2021-03-15,1,17,0,0,21,239057,133782,0,110000,0.0
625,2021-03-16,91,2,155,0,2326,2723809,1099939,8,3781000,0.0
626,2021-03-16,32,3,15,0,211,1010132,478865,8,2185100,0.0
627,2021-03-16,67,4,30,0,295,347203,178652,2,1906700,0.0
628,2021-03-16,1,5,3,0,138,707598,298851,1,932700,0.0
629,2021-03-16,17,6,36,0,391,780366,353637,3,1128800,0.0
630,2021-03-16,2,7,1,0,109,1004814,396711,1,1678700,0.0
631,2021-03-16,24,9,60,0,514,1573772,644503,4,2510300,0.0
632,2021-03-16,0,10,12,0,82,251293,141754,2,254900,0.0
633,2021-03-16,175,8,100,0,1210,1739788,703188,5,1773600,0.0
634,2021-03-16,38,13,70,0,544,1615062,550274,21,3908500,0.0
635,2021-03-16,183,14,208,3,2096,1719651,614512,65,2816500,0.0
636,2021-03-16,323,11,552,1,5982,5606133,2507888,57,6538000,0.0
637,2021-03-16,23,12,8,0,194,411668,196798,3,1259300,0.0
638,2021-03-16,86,15,114,1,1006,4595457,1973418,4,1773700,0.0
639,2021-03-16,1,16,0,0,8,92397,34224,2,99600,0.0
640,2021-03-16,0,17,1,0,20,241174,135431,0,110000,0.0
641,2021-03-17,169,2,334,0,2161,2767366,1110154,43,3781000,0.0
642,2021-03-17,26,3,9,0,228,1033686,487761,8,2185100,0.0
643,2021-03-17,19,4,19,0,295,351401,180859,2,1906700,0.0
644,2021-03-17,20,5,4,0,154,732596,305702,1,932700,0.0
645,2021-03-17,46,6,20,0,417,811901,361132,3,1128800,0.0
646,2021-03-17,3,7,14,0,98,1030008,401339,1,1678700,0.0
647,2021-03-17,36,9,51,0,499,1653095,660559,4,2510300,0.0
648,2021-03-17,1,10,1,0,82,248664,140775,2,254900,0.0
649,2021-03-17,69,8,63,0,1216,1784158,714031,5,1773600,0.0
650,2021-03-17,31,13,81,2,494,1660029,558309,21,3908500,0.0
651,2021-03-17,225,14,222,0,2098,1789571,625358,67,2816500,0.0
652,2021-03-17,499,11,448,0,6032,5842350,2554387,57,6538000,0.0
653,2021-03-17,15,12,11,0,198,420542,199504,4,1259300,0.0
654,2021-03-17,54,15,65,0,995,4729255,2003325,10,1773700,0.0
655,2021-03-17,1,16,0,0,9,94388,35057,2,99600,0.0
656,2021-03-17,5,17,4,0,21,250402,139059,19,110000,0.0
657,2021-03-18,142,2,202,0,2101,2815761,1128614,86,3781000,0.0
658,2021-03-18,38,3,22,0,244,1066660,496719,8,2185100,0.0
659,2021-03-18,20,4,26,1,289,382939,192628,2,1906700,0.0
660,2021-03-18,8,5,5,0,157,722960,304591,31,932700,0.0
661,2021-03-18,23,6,42,0,398,811904,365335,3,1128800,0.0
662,2021-03-18,14,7,6,0,106,1049214,409048,121,1678700,0.0
663,2021-03-18,39,9,43,0,495,1668303,666977,177,2510300,0.0
664,2021-03-18,0,10,8,0,74,260800,146037,3,254900,0.0
665,2021-03-18,104,8,102,0,1218,1772985,714982,5,1773600,0.0
666,2021-03-18,73,13,47,1,520,1665463,562546,21,3908500,0.0
667,2021-03-18,303,14,231,1,2169,1709842,617829,69,2816500,0.0
668,2021-03-18,353,11,646,0,5739,5764474,2556835,98,6538000,0.0
669,2021-03-18,15,12,40,0,173,449181,209876,4,1259300,0.0
670,2021-03-18,79,15,83,0,991,4767211,2037045,340,1773700,0.0
671,2021-03-18,2,16,0,0,11,95288,35075,4,99600,0.0
672,2021-03-18,0,17,0,0,21,263159,142214,74,110000,0.0
673,2021-03-19,137,2,446,0,1792,2986345,1161335,86,3781000,0.0
674,2021-03-19,25,3,21,0,248,1016905,477811,14,2185100,0.0
675,2021-03-19,52,4,27,0,314,320852,172400,2,1906700,0.0
676,2021-03-19,54,5,58,0,153,784362,322597,189,932700,0.0
677,2021-03-19,41,6,64,0,375,856982,384187,3,1128800,0.0
678,2021-03-19,13,7,13,0,106,1101145,425516,789,1678700,0.0
679,2021-03-19,100,9,69,0,526,1701784,687244,490,2510300,0.0
