id,date,checkins,unique_ind,unique_loc,checkins_to_ind_ratio,state_id,checkins_to_unique_loc_ratio
4934,2021-09-10,231932,137058,3052,1.692217893,17,75.99344692
4935,2021-09-11,2437765,1164698,86413,2.093044721,2,28.21062803
4936,2021-09-11,887808,467861,36652,1.897589241,3,24.22263451
4937,2021-09-11,399786,212119,24364,1.884725084,4,16.40888196
4938,2021-09-11,643081,309630,23163,2.07693376,5,27.76328628
4939,2021-09-11,975282,445057,28279,2.191364252,6,34.48785318
4940,2021-09-11,922699,405648,34505,2.274629728,7,26.74102304
4941,2021-09-11,1548679,690338,57538,2.243363396,9,26.91576002
4942,2021-09-11,255540,140832,9946,1.814502386,10,25.6927408
4943,2021-09-11,1454286,665331,47196,2.185808267,8,30.8137554
4944,2021-09-11,1789174,622651,54964,2.87347808,13,32.55174296
4945,2021-09-11,1790119,656956,49162,2.724868941,14,36.41265612
4946,2021-09-11,6456114,2939623,154172,2.196238769,11,41.87604753
4947,2021-09-11,451243,225724,20554,1.999091811,12,21.95402355
4948,2021-09-11,4254377,2000647,79329,2.126500577,15,53.62953018
4949,2021-09-11,95709,36381,2097,2.630741321,16,45.64091559
4950,2021-09-11,227319,138003,1992,1.647203322,17,114.1159639
4951,2021-09-12,2341849,1114226,73383,2.101771992,2,31.91269095
4952,2021-09-12,905234,474653,37059,1.907149012,3,24.42683289
4953,2021-09-12,417563,225465,27137,1.852008072,4,15.3872204
4954,2021-09-12,526422,266309,16625,1.976733794,5,31.6644812
4955,2021-09-12,844907,398524,20694,2.120090634,6,40.82859766
4956,2021-09-12,753426,355690,25064,2.118209677,7,30.06008618
4957,2021-09-12,1262507,604039,40643,2.09010842,9,31.06333194
4958,2021-09-12,200055,112909,7064,1.771825098,10,28.32035674
4959,2021-09-12,1218193,580447,33963,2.0987153,8,35.86823897
4960,2021-09-12,1542935,557453,41354,2.767829754,13,37.31041737
4961,2021-09-12,1554710,587940,33911,2.644334456,14,45.84677538
4962,2021-09-12,5771488,2676110,111190,2.15667069,11,51.90653836
4963,2021-09-12,481188,242784,23905,1.981959272,12,20.129178
4964,2021-09-12,3838903,1840094,58701,2.086253746,15,65.39757415
4965,2021-09-12,79018,32177,1511,2.455729248,16,52.29516876
4966,2021-09-12,227296,139761,1803,1.626319216,17,126.0654465
4967,2021-09-13,2177488,1100844,84316,1.978016867,2,25.82532378
4968,2021-09-13,849406,471076,38434,1.803118817,3,22.10037987
4969,2021-09-13,407931,221936,27198,1.838056917,4,14.99856607
4970,2021-09-13,646369,318896,25451,2.026895916,5,25.39660524
4971,2021-09-13,903478,436660,30212,2.069065177,6,29.90460744
4972,2021-09-13,947662,416273,38205,2.276539675,7,24.80465908
4973,2021-09-13,1496830,685970,59886,2.182063356,9,24.99465651
4974,2021-09-13,253112,150585,10472,1.680857987,10,24.17035905
4975,2021-09-13,1484989,696429,52535,2.132290585,8,28.26666032
4976,2021-09-13,1812699,649072,60593,2.792754887,13,29.91598039
4977,2021-09-13,1650467,636567,54093,2.592762427,14,30.51165585
4978,2021-09-13,5754032,2772438,171185,2.075441182,11,33.61294506
4979,2021-09-13,458708,234600,23775,1.955277067,12,19.29371188
4980,2021-09-13,3900210,1894510,93749,2.058690638,15,41.60268376
4981,2021-09-13,89260,34634,2395,2.577236242,16,37.26931106
4982,2021-09-13,215601,129586,3055,1.663767691,17,70.57315876
4983,2021-09-14,2508001,1225058,96446,2.047250824,2,26.00419924
4984,2021-09-14,913737,493358,40578,1.852076991,3,22.51803933
4985,2021-09-14,410164,222709,27362,1.841703748,4,14.99027849
4986,2021-09-14,650033,320506,26046,2.028146119,5,24.95711434
4987,2021-09-14,942370,446908,31486,2.108644285,6,29.92981007
4988,2021-09-14,936236,416798,39159,2.246258379,7,23.90857785
4989,2021-09-14,1573418,708772,63090,2.219921216,9,24.93926137
4990,2021-09-14,275317,158261,10977,1.739638951,10,25.08126082
4991,2021-09-14,1542556,713751,54207,2.161196272,8,28.45676758
4992,2021-09-14,1812491,649069,61228,2.792447336,13,29.60232247
4993,2021-09-14,1566491,620202,54137,2.525775473,14,28.9356817
4994,2021-09-14,6113767,2890926,179826,2.114812693,11,33.99823718
4995,2021-09-14,468567,239336,23958,1.957779022,12,19.55785124
4996,2021-09-14,4210272,1993661,97947,2.111829443,15,42.98520629
4997,2021-09-14,90987,34781,2448,2.61599724,16,37.16789216
4998,2021-09-14,225888,133141,3122,1.696607356,17,72.35361947
4999,2021-09-15,2545222,1232891,97034,2.06443392,2,26.23020797
5000,2021-09-15,920788,494853,41161,1.860730358,3,22.37039916
5001,2021-09-15,415973,225941,27110,1.841069129,4,15.34389524
5002,2021-09-15,669321,327292,26006,2.045027071,5,25.73717604
5003,2021-09-15,961139,453294,31682,2.12034353,6,30.33706837
5004,2021-09-15,940011,417150,39067,2.253412442,7,24.06150971
5005,2021-09-15,1591936,713778,63214,2.230295694,9,25.18328218
5006,2021-09-15,274584,157676,11076,1.741444481,10,24.79089924
5007,2021-09-15,1585030,725628,54737,2.184356171,8,28.95719532
5008,2021-09-15,1670543,625545,59887,2.670540089,13,27.89491876
5009,2021-09-15,1614723,633611,54426,2.548445339,14,29.66822842
5010,2021-09-15,6118297,2893761,179790,2.114306261,11,34.03024084
5011,2021-09-15,473111,240423,23941,1.967827537,12,19.76153878
5012,2021-09-15,4146339,1978778,97809,2.09540383,15,42.39220317
5013,2021-09-15,93393,35308,2443,2.645094596,16,38.22881703
5014,2021-09-15,226631,134263,3109,1.687963177,17,72.89514313
5015,2021-09-16,2077120,1032054,73072,2.012607867,2,28.42566236
5016,2021-09-16,766833,416124,32246,1.842799262,3,23.78071699
5017,2021-09-16,354727,195305,21711,1.816271985,4,16.33858413
5018,2021-09-16,555796,277123,19908,2.005593184,5,27.91822383
5019,2021-09-16,858800,404709,24094,2.122018537,6,35.64372873
5020,2021-09-16,786690,365718,29925,2.151083622,7,26.2887218
5021,2021-09-16,1292673,612051,47948,2.112034781,9,26.95989405
5022,2021-09-16,212088,119922,8661,1.768549557,10,24.4877035
5023,2021-09-16,1280677,604437,40384,2.118793191,8,31.71248514
5024,2021-09-16,1508189,558689,43549,2.699514399,13,34.63200073
5025,2021-09-16,1502134,576138,36489,2.607246875,14,41.16676259
5026,2021-09-16,5775118,2693613,126899,2.144004354,11,45.50956272
5027,2021-09-16,402335,212381,18707,1.894402042,12,21.50718982
5028,2021-09-16,3914166,1846051,67646,2.120291368,15,57.86249002
5029,2021-09-16,73475,30884,1549,2.379063593,16,47.43382828
5030,2021-09-16,226526,136228,1864,1.662844643,17,121.526824
5031,2021-09-17,2415295,1192655,91423,2.025141386,2,26.41889896
5032,2021-09-17,797247,442657,30970,1.801049119,3,25.74255731
5033,2021-09-17,308777,179596,15457,1.719286621,4,19.97651549
5034,2021-09-17,675397,328164,26022,2.058108141,5,25.9548459
5035,2021-09-17,978963,460852,31282,2.124245962,6,31.29477016
5036,2021-09-17,951212,420812,38127,2.26042033,7,24.94851418
5037,2021-09-17,1541702,705153,61382,2.186336866,9,25.11651624
5038,2021-09-17,266042,153615,10680,1.731875142,10,24.91029963
5039,2021-09-17,1511007,708434,53779,2.132883233,8,28.09659904
5040,2021-09-17,1858790,671162,60952,2.769510193,13,30.49596404
5041,2021-09-17,1660708,646112,55083,2.570309791,14,30.14919304
5042,2021-09-17,6112815,2906282,177978,2.103311035,11,34.3459023
5043,2021-09-17,338436,191189,12775,1.770164602,12,26.49205479
5044,2021-09-17,4239644,1999872,97634,2.119957677,15,43.42384825
5045,2021-09-17,96469,36177,2432,2.666583741,16,39.66652961
5046,2021-09-17,241686,140996,3037,1.714133734,17,79.58050708
5047,2021-09-18,2369939,1161746,87025,2.03998034,2,27.23285263
5048,2021-09-18,845870,452744,36748,1.86831852,3,23.01812344
5049,2021-09-18,411322,220157,24679,1.868312159,4,16.66688277
5050,2021-09-18,640543,312199,23311,2.051713811,5,27.47814337
5051,2021-09-18,937938,440395,27938,2.129765324,6,33.57212399
5052,2021-09-18,870908,393139,33945,2.215267374,7,25.65644425
5053,2021-09-18,1418469,661677,56370,2.143748385,9,25.16354444
5054,2021-09-18,234993,135469,9664,1.734662543,10,24.31632864
5055,2021-09-18,1402747,655681,47540,2.139374177,8,29.50666807
5056,2021-09-18,1707696,620436,54253,2.752412819,13,31.47652664
5057,2021-09-18,1539569,607086,47174,2.535998195,14,32.63596473
5058,2021-09-18,6110650,2860233,152971,2.136416858,11,39.94646044
5059,2021-09-18,452612,230087,20475,1.967134171,12,22.10559219
5060,2021-09-18,4153065,1929426,80580,2.15248732,15,51.53965004
5061,2021-09-18,86090,33864,2077,2.542227734,16,41.44920558
5062,2021-09-18,215893,130935,2027,1.648856303,17,106.5086334
5063,2021-09-19,2140346,1065915,72175,2.00798938,2,29.65494977
5064,2021-09-19,910850,478281,37764,1.904424387,3,24.11953183
5065,2021-09-19,426236,231008,27303,1.845113589,4,15.61132476
5066,2021-09-19,538309,272981,16803,1.971965082,5,32.03648158
5067,2021-09-19,792520,387839,20395,2.043425236,6,38.85854376
5068,2021-09-19,715914,346536,24741,2.06591523,7,28.93634049
