,date,temp,state_id,state
7968,2021-06-15,28.2,4,Kelantan
7969,2021-06-15,26.9,5,Melaka
7970,2021-06-15,26.9,7,Pahang
7971,2021-06-15,26.7,8,Pulau Pinang
7972,2021-06-15,26.4,9,Perak
7973,2021-06-15,26.7,10,Perlis
7974,2021-06-15,27.950000000000003,11,Selangor
7975,2021-06-15,27.549999999999997,12,Terengganu
7976,2021-06-15,27.600000000000005,13,Sabah
7977,2021-06-15,28.125,14,Sarawak
7978,2021-06-15,28.3,15,W.P. Kuala Lumpur
7979,2021-06-15,28.8,16,W.P. Labuan
7980,2021-06-15,27.6,17,W.P. Putrajaya
7981,2021-06-16,27.6,2,Johor
7982,2021-06-16,29.3,3,Kedah
7983,2021-06-16,29.3,4,Kelantan
7984,2021-06-16,27.6,5,Melaka
7985,2021-06-16,28.0,7,Pahang
7986,2021-06-16,29.3,8,Pulau Pinang
7987,2021-06-16,28.1,9,Perak
7988,2021-06-16,29.3,10,Perlis
7989,2021-06-16,27.35,11,Selangor
7990,2021-06-16,28.65,12,Terengganu
7991,2021-06-16,27.733333333333334,13,Sabah
7992,2021-06-16,28.025,14,Sarawak
7993,2021-06-16,27.3,15,W.P. Kuala Lumpur
7994,2021-06-16,27.1,16,W.P. Labuan
7995,2021-06-16,27.4,17,W.P. Putrajaya
7996,2021-06-17,26.6,2,Johor
7997,2021-06-17,27.9,3,Kedah
7998,2021-06-17,27.8,4,Kelantan
7999,2021-06-17,27.6,5,Melaka
8000,2021-06-17,27.3,7,Pahang
8001,2021-06-17,27.9,8,Pulau Pinang
8002,2021-06-17,27.7,9,Perak
8003,2021-06-17,27.9,10,Perlis
8004,2021-06-17,27.85,11,Selangor
8005,2021-06-17,27.55,12,Terengganu
8006,2021-06-17,28.133333333333336,13,Sabah
8007,2021-06-17,26.900000000000002,14,Sarawak
8008,2021-06-17,26.9,15,W.P. Kuala Lumpur
8009,2021-06-17,27.0,16,W.P. Labuan
8010,2021-06-17,28.8,17,W.P. Putrajaya
8011,2021-06-18,25.7,2,Johor
8012,2021-06-18,28.6,3,Kedah
8013,2021-06-18,28.2,4,Kelantan
8014,2021-06-18,27.0,5,Melaka
8015,2021-06-18,28.4,7,Pahang
8016,2021-06-18,28.6,8,Pulau Pinang
8017,2021-06-18,27.2,9,Perak
8018,2021-06-18,28.6,10,Perlis
8019,2021-06-18,28.200000000000003,11,Selangor
8020,2021-06-18,28.299999999999997,12,Terengganu
8021,2021-06-18,26.566666666666666,13,Sabah
8022,2021-06-18,26.6,14,Sarawak
8023,2021-06-18,28.3,15,W.P. Kuala Lumpur
8024,2021-06-18,25.6,16,W.P. Labuan
8025,2021-06-18,28.1,17,W.P. Putrajaya
8026,2021-06-19,26.7,2,Johor
8027,2021-06-19,27.8,3,Kedah
8028,2021-06-19,27.1,4,Kelantan
8029,2021-06-19,27.5,5,Melaka
8030,2021-06-19,27.4,7,Pahang
8031,2021-06-19,27.8,8,Pulau Pinang
8032,2021-06-19,27.2,9,Perak
8033,2021-06-19,27.8,10,Perlis
8034,2021-06-19,27.549999999999997,11,Selangor
8035,2021-06-19,27.25,12,Terengganu
8036,2021-06-19,27.333333333333332,13,Sabah
8037,2021-06-19,26.625,14,Sarawak
8038,2021-06-19,27.2,15,W.P. Kuala Lumpur
8039,2021-06-19,27.3,16,W.P. Labuan
8040,2021-06-19,27.9,17,W.P. Putrajaya
8041,2021-06-20,26.7,2,Johor
8042,2021-06-20,27.4,3,Kedah
8043,2021-06-20,27.3,4,Kelantan
8044,2021-06-20,25.6,5,Melaka
8045,2021-06-20,26.8,7,Pahang
8046,2021-06-20,27.4,8,Pulau Pinang
8047,2021-06-20,27.5,9,Perak
8048,2021-06-20,27.4,10,Perlis
8049,2021-06-20,25.1,11,Selangor
8050,2021-06-20,27.05,12,Terengganu
8051,2021-06-20,27.46666666666667,13,Sabah
8052,2021-06-20,26.45,14,Sarawak
8053,2021-06-20,25.6,15,W.P. Kuala Lumpur
8054,2021-06-20,28.2,16,W.P. Labuan
8055,2021-06-20,24.6,17,W.P. Putrajaya
8056,2021-06-21,26.7,2,Johor
8057,2021-06-21,25.9,3,Kedah
8058,2021-06-21,28.2,4,Kelantan
8059,2021-06-21,27.3,5,Melaka
8060,2021-06-21,28.4,7,Pahang
8061,2021-06-21,25.9,8,Pulau Pinang
8062,2021-06-21,27.3,9,Perak
8063,2021-06-21,25.9,10,Perlis
8064,2021-06-21,28.15,11,Selangor
8065,2021-06-21,28.299999999999997,12,Terengganu
8066,2021-06-21,27.433333333333334,13,Sabah
8067,2021-06-21,27.2,14,Sarawak
8068,2021-06-21,28.3,15,W.P. Kuala Lumpur
8069,2021-06-21,27.5,16,W.P. Labuan
8070,2021-06-21,28.0,17,W.P. Putrajaya
8071,2021-06-22,27.3,2,Johor
8072,2021-06-22,28.4,3,Kedah
8073,2021-06-22,29.0,4,Kelantan
8074,2021-06-22,27.1,5,Melaka
8075,2021-06-22,28.4,7,Pahang
8076,2021-06-22,28.4,8,Pulau Pinang
8077,2021-06-22,28.6,9,Perak
8078,2021-06-22,28.4,10,Perlis
8079,2021-06-22,28.5,11,Selangor
8080,2021-06-22,28.7,12,Terengganu
8081,2021-06-22,27.03333333333333,13,Sabah
8082,2021-06-22,27.925,14,Sarawak
8083,2021-06-22,28.9,15,W.P. Kuala Lumpur
8084,2021-06-22,27.4,16,W.P. Labuan
8085,2021-06-22,28.1,17,W.P. Putrajaya
8086,2021-06-23,28.3,2,Johor
8087,2021-06-23,28.1,3,Kedah
8088,2021-06-23,28.0,4,Kelantan
8089,2021-06-23,27.3,5,Melaka
8090,2021-06-23,27.4,7,Pahang
8091,2021-06-23,28.1,8,Pulau Pinang
8092,2021-06-23,28.1,9,Perak
8093,2021-06-23,28.1,10,Perlis
8094,2021-06-23,28.15,11,Selangor
8095,2021-06-23,27.7,12,Terengganu
8096,2021-06-23,28.3,13,Sabah
8097,2021-06-23,27.825,14,Sarawak
8098,2021-06-23,29.1,15,W.P. Kuala Lumpur
8099,2021-06-23,27.7,16,W.P. Labuan
8100,2021-06-23,27.2,17,W.P. Putrajaya
8101,2021-06-24,27.2,2,Johor
8102,2021-06-24,28.2,3,Kedah
8103,2021-06-24,28.3,4,Kelantan
8104,2021-06-24,28.5,5,Melaka
8105,2021-06-24,28.1,7,Pahang
8106,2021-06-24,28.2,8,Pulau Pinang
8107,2021-06-24,28.9,9,Perak
8108,2021-06-24,28.2,10,Perlis
8109,2021-06-24,29.2,11,Selangor
8110,2021-06-24,28.200000000000003,12,Terengganu
8111,2021-06-24,28.2,13,Sabah
8112,2021-06-24,26.400000000000002,14,Sarawak
8113,2021-06-24,30.0,15,W.P. Kuala Lumpur
8114,2021-06-24,28.1,16,W.P. Labuan
8115,2021-06-24,28.4,17,W.P. Putrajaya
8116,2021-06-25,25.7,2,Johor
8117,2021-06-25,27.0,3,Kedah
8118,2021-06-25,27.6,4,Kelantan
8119,2021-06-25,27.7,5,Melaka
8120,2021-06-25,26.6,7,Pahang
8121,2021-06-25,27.0,8,Pulau Pinang
8122,2021-06-25,27.7,9,Perak
8123,2021-06-25,27.0,10,Perlis
8124,2021-06-25,28.6,11,Selangor
8125,2021-06-25,27.1,12,Terengganu
8126,2021-06-25,27.766666666666666,13,Sabah
8127,2021-06-25,27.55,14,Sarawak
8128,2021-06-25,28.8,15,W.P. Kuala Lumpur
8129,2021-06-25,28.6,16,W.P. Labuan
8130,2021-06-25,28.4,17,W.P. Putrajaya
8131,2021-06-26,26.3,2,Johor
8132,2021-06-26,28.6,3,Kedah
8133,2021-06-26,28.7,4,Kelantan
8134,2021-06-26,26.6,5,Melaka
8135,2021-06-26,27.3,7,Pahang
8136,2021-06-26,28.6,8,Pulau Pinang
8137,2021-06-26,28.6,9,Perak
8138,2021-06-26,28.6,10,Perlis
8139,2021-06-26,27.4,11,Selangor
8140,2021-06-26,28.0,12,Terengganu
8141,2021-06-26,28.166666666666668,13,Sabah
8142,2021-06-26,28.125,14,Sarawak
8143,2021-06-26,27.2,15,W.P. Kuala Lumpur
8144,2021-06-26,27.8,16,W.P. Labuan
8145,2021-06-26,27.6,17,W.P. Putrajaya
8146,2021-06-27,26.7,2,Johor
8147,2021-06-27,28.8,3,Kedah
8148,2021-06-27,28.4,4,Kelantan
8149,2021-06-27,26.6,5,Melaka
8150,2021-06-27,27.7,7,Pahang
8151,2021-06-27,28.8,8,Pulau Pinang
8152,2021-06-27,28.7,9,Perak
8153,2021-06-27,28.8,10,Perlis
8154,2021-06-27,27.0,11,Selangor
8155,2021-06-27,28.049999999999997,12,Terengganu
8156,2021-06-27,27.433333333333334,13,Sabah
8157,2021-06-27,26.1,14,Sarawak
8158,2021-06-27,26.1,15,W.P. Kuala Lumpur
8159,2021-06-27,27.3,16,W.P. Labuan
8160,2021-06-27,27.9,17,W.P. Putrajaya
8161,2021-06-28,26.6,2,Johor
8162,2021-06-28,28.6,3,Kedah
8163,2021-06-28,28.1,4,Kelantan
8164,2021-06-28,28.1,5,Melaka
8165,2021-06-28,27.6,7,Pahang
8166,2021-06-28,28.6,8,Pulau Pinang
8167,2021-06-28,27.1,9,Perak
8168,2021-06-28,28.6,10,Perlis
8169,2021-06-28,27.75,11,Selangor
8170,2021-06-28,27.85,12,Terengganu
8171,2021-06-28,25.900000000000002,13,Sabah
8172,2021-06-28,27.025,14,Sarawak
8173,2021-06-28,27.2,15,W.P. Kuala Lumpur
8174,2021-06-28,25.9,16,W.P. Labuan
8175,2021-06-28,28.3,17,W.P. Putrajaya
8176,2021-06-29,25.7,2,Johor
8177,2021-06-29,25.7,3,Kedah
8178,2021-06-29,27.9,4,Kelantan
8179,2021-06-29,27.1,5,Melaka
8180,2021-06-29,26.7,7,Pahang
8181,2021-06-29,25.7,8,Pulau Pinang
8182,2021-06-29,24.8,9,Perak
8183,2021-06-29,25.7,10,Perlis
8184,2021-06-29,26.35,11,Selangor
8185,2021-06-29,27.299999999999997,12,Terengganu
8186,2021-06-29,27.566666666666663,13,Sabah
8187,2021-06-29,25.875,14,Sarawak
8188,2021-06-29,25.9,15,W.P. Kuala Lumpur
8189,2021-06-29,27.1,16,W.P. Labuan
8190,2021-06-29,26.8,17,W.P. Putrajaya
8191,2021-06-30,26.7,2,Johor
8192,2021-06-30,28.4,3,Kedah
8193,2021-06-30,28.2,4,Kelantan
8194,2021-06-30,28.0,5,Melaka
8195,2021-06-30,28.2,7,Pahang
8196,2021-06-30,28.4,8,Pulau Pinang
8197,2021-06-30,28.3,9,Perak
8198,2021-06-30,28.4,10,Perlis
8199,2021-06-30,28.3,11,Selangor
8200,2021-06-30,28.2,12,Terengganu
8201,2021-06-30,27.96666666666667,13,Sabah
8202,2021-06-30,27.4,14,Sarawak
8203,2021-06-30,28.3,15,W.P. Kuala Lumpur
8204,2021-06-30,26.9,16,W.P. Labuan
8205,2021-06-30,28.3,17,W.P. Putrajaya
8206,2021-07-01,27.0,2,Johor
8207,2021-07-01,29.4,3,Kedah
8208,2021-07-01,28.8,4,Kelantan
8209,2021-07-01,27.8,5,Melaka
8210,2021-07-01,27.6,7,Pahang
8211,2021-07-01,29.4,8,Pulau Pinang
8212,2021-07-01,28.7,9,Perak
8213,2021-07-01,29.4,10,Perlis
8214,2021-07-01,27.9,11,Selangor
8215,2021-07-01,28.200000000000003,12,Terengganu
8216,2021-07-01,27.133333333333336,13,Sabah
8217,2021-07-01,25.475,14,Sarawak
8218,2021-07-01,27.6,15,W.P. Kuala Lumpur
8219,2021-07-01,25.9,16,W.P. Labuan
8220,2021-07-01,28.2,17,W.P. Putrajaya
8221,2021-07-02,27.2,2,Johor
8222,2021-07-02,28.1,3,Kedah
8223,2021-07-02,29.5,4,Kelantan
8224,2021-07-02,27.7,5,Melaka
8225,2021-07-02,28.6,7,Pahang
8226,2021-07-02,28.1,8,Pulau Pinang
8227,2021-07-02,27.8,9,Perak
8228,2021-07-02,28.1,10,Perlis
8229,2021-07-02,28.35,11,Selangor
8230,2021-07-02,29.05,12,Terengganu
8231,2021-07-02,26.333333333333332,13,Sabah
8232,2021-07-02,26.625,14,Sarawak
8233,2021-07-02,28.4,15,W.P. Kuala Lumpur
8234,2021-07-02,26.7,16,W.P. Labuan
8235,2021-07-02,28.3,17,W.P. Putrajaya
8236,2021-07-03,26.1,2,Johor
8237,2021-07-03,28.1,3,Kedah
8238,2021-07-03,27.9,4,Kelantan
8239,2021-07-03,27.4,5,Melaka
8240,2021-07-03,26.3,7,Pahang
8241,2021-07-03,28.1,8,Pulau Pinang
8242,2021-07-03,27.4,9,Perak
8243,2021-07-03,28.1,10,Perlis
8244,2021-07-03,27.8,11,Selangor
8245,2021-07-03,27.1,12,Terengganu
8246,2021-07-03,27.0,13,Sabah
8247,2021-07-03,27.325,14,Sarawak
8248,2021-07-03,28.5,15,W.P. Kuala Lumpur
8249,2021-07-03,27.2,16,W.P. Labuan
8250,2021-07-03,27.1,17,W.P. Putrajaya
8251,2021-07-04,26.8,2,Johor
8252,2021-07-04,28.7,3,Kedah
8253,2021-07-04,29.3,4,Kelantan
8254,2021-07-04,26.6,5,Melaka
8255,2021-07-04,28.3,7,Pahang
8256,2021-07-04,28.7,8,Pulau Pinang
8257,2021-07-04,28.6,9,Perak
8258,2021-07-04,28.7,10,Perlis
8259,2021-07-04,26.4,11,Selangor
8260,2021-07-04,28.8,12,Terengganu
8261,2021-07-04,27.433333333333334,13,Sabah
8262,2021-07-04,28.05,14,Sarawak
8263,2021-07-04,26.8,15,W.P. Kuala Lumpur
8264,2021-07-04,28.2,16,W.P. Labuan
8265,2021-07-04,26.0,17,W.P. Putrajaya
8266,2021-07-05,26.2,2,Johor
8267,2021-07-05,27.7,3,Kedah
8268,2021-07-05,28.2,4,Kelantan
8269,2021-07-05,24.4,5,Melaka
8270,2021-07-05,28.0,7,Pahang
8271,2021-07-05,27.7,8,Pulau Pinang
8272,2021-07-05,27.4,9,Perak
8273,2021-07-05,27.7,10,Perlis
8274,2021-07-05,27.0,11,Selangor
8275,2021-07-05,28.1,12,Terengganu
8276,2021-07-05,27.333333333333332,13,Sabah
8277,2021-07-05,27.875,14,Sarawak
8278,2021-07-05,26.7,15,W.P. Kuala Lumpur
8279,2021-07-05,27.2,16,W.P. Labuan
8280,2021-07-05,27.3,17,W.P. Putrajaya
8281,2021-07-06,27.3,2,Johor
8282,2021-07-06,26.1,3,Kedah
8283,2021-07-06,27.1,4,Kelantan
8284,2021-07-06,27.5,5,Melaka
8285,2021-07-06,26.9,7,Pahang
8286,2021-07-06,26.1,8,Pulau Pinang
8287,2021-07-06,25.6,9,Perak
8288,2021-07-06,26.1,10,Perlis
8289,2021-07-06,27.450000000000003,11,Selangor
8290,2021-07-06,27.0,12,Terengganu
8291,2021-07-06,26.933333333333334,13,Sabah
8292,2021-07-06,28.05,14,Sarawak
8293,2021-07-06,26.6,15,W.P. Kuala Lumpur
8294,2021-07-06,27.2,16,W.P. Labuan
8295,2021-07-06,28.3,17,W.P. Putrajaya
8296,2021-07-07,26.0,2,Johor
8297,2021-07-07,28.7,3,Kedah
8298,2021-07-07,27.7,4,Kelantan
8299,2021-07-07,27.4,5,Melaka
8300,2021-07-07,27.5,7,Pahang
8301,2021-07-07,28.7,8,Pulau Pinang
8302,2021-07-07,28.4,9,Perak
8303,2021-07-07,28.7,10,Perlis
8304,2021-07-07,28.65,11,Selangor
8305,2021-07-07,27.6,12,Terengganu
8306,2021-07-07,27.433333333333334,13,Sabah
8307,2021-07-07,26.2,14,Sarawak
8308,2021-07-07,28.9,15,W.P. Kuala Lumpur
8309,2021-07-07,27.4,16,W.P. Labuan
8310,2021-07-07,28.4,17,W.P. Putrajaya
8311,2021-07-08,27.1,2,Johor
8312,2021-07-08,29.1,3,Kedah
8313,2021-07-08,28.1,4,Kelantan
8314,2021-07-08,27.9,5,Melaka
8315,2021-07-08,28.3,7,Pahang
8316,2021-07-08,29.1,8,Pulau Pinang
8317,2021-07-08,27.8,9,Perak
8318,2021-07-08,29.1,10,Perlis
8319,2021-07-08,27.35,11,Selangor
8320,2021-07-08,28.200000000000003,12,Terengganu
8321,2021-07-08,26.73333333333333,13,Sabah
8322,2021-07-08,27.125,14,Sarawak
8323,2021-07-08,26.8,15,W.P. Kuala Lumpur
8324,2021-07-08,27.3,16,W.P. Labuan
8325,2021-07-08,27.9,17,W.P. Putrajaya
8326,2021-07-09,27.6,2,Johor
8327,2021-07-09,26.7,3,Kedah
8328,2021-07-09,26.2,4,Kelantan
8329,2021-07-09,28.1,5,Melaka
8330,2021-07-09,27.8,7,Pahang
8331,2021-07-09,26.7,8,Pulau Pinang
8332,2021-07-09,26.8,9,Perak
8333,2021-07-09,26.7,10,Perlis
8334,2021-07-09,27.85,11,Selangor
8335,2021-07-09,27.0,12,Terengganu
8336,2021-07-09,26.633333333333336,13,Sabah
8337,2021-07-09,27.875,14,Sarawak
8338,2021-07-09,27.9,15,W.P. Kuala Lumpur
8339,2021-07-09,26.9,16,W.P. Labuan
8340,2021-07-09,27.8,17,W.P. Putrajaya
8341,2021-07-10,24.7,2,Johor
8342,2021-07-10,27.5,3,Kedah
8343,2021-07-10,27.3,4,Kelantan
8344,2021-07-10,26.9,5,Melaka
8345,2021-07-10,26.5,7,Pahang
8346,2021-07-10,27.5,8,Pulau Pinang
8347,2021-07-10,26.7,9,Perak
8348,2021-07-10,27.5,10,Perlis
8349,2021-07-10,26.95,11,Selangor
8350,2021-07-10,26.9,12,Terengganu
8351,2021-07-10,26.96666666666667,13,Sabah
8352,2021-07-10,28.125,14,Sarawak
8353,2021-07-10,26.7,15,W.P. Kuala Lumpur
8354,2021-07-10,27.2,16,W.P. Labuan
8355,2021-07-10,27.2,17,W.P. Putrajaya
8356,2021-07-11,26.4,2,Johor
8357,2021-07-11,24.6,3,Kedah
8358,2021-07-11,27.3,4,Kelantan
8359,2021-07-11,25.5,5,Melaka
8360,2021-07-11,25.3,7,Pahang
8361,2021-07-11,24.6,8,Pulau Pinang
8362,2021-07-11,25.7,9,Perak
8363,2021-07-11,24.6,10,Perlis
8364,2021-07-11,26.200000000000003,11,Selangor
8365,2021-07-11,26.3,12,Terengganu
8366,2021-07-11,27.900000000000002,13,Sabah
8367,2021-07-11,27.349999999999998,14,Sarawak
8368,2021-07-11,26.3,15,W.P. Kuala Lumpur
8369,2021-07-11,27.9,16,W.P. Labuan
8370,2021-07-11,26.1,17,W.P. Putrajaya
8371,2021-07-12,26.7,2,Johor
8372,2021-07-12,28.3,3,Kedah
8373,2021-07-12,28.4,4,Kelantan
8374,2021-07-12,26.9,5,Melaka
8375,2021-07-12,26.8,7,Pahang
8376,2021-07-12,28.3,8,Pulau Pinang
8377,2021-07-12,27.8,9,Perak
8378,2021-07-12,28.3,10,Perlis
8379,2021-07-12,27.799999999999997,11,Selangor
8380,2021-07-12,27.6,12,Terengganu
8381,2021-07-12,27.833333333333332,13,Sabah
8382,2021-07-12,25.725,14,Sarawak
8383,2021-07-12,27.9,15,W.P. Kuala Lumpur
8384,2021-07-12,27.1,16,W.P. Labuan
8385,2021-07-12,27.7,17,W.P. Putrajaya
8386,2021-07-13,23.8,2,Johor
8387,2021-07-13,26.6,3,Kedah
8388,2021-07-13,26.4,4,Kelantan
8389,2021-07-13,25.6,5,Melaka
8390,2021-07-13,26.7,7,Pahang
8391,2021-07-13,26.6,8,Pulau Pinang
8392,2021-07-13,25.9,9,Perak
8393,2021-07-13,26.6,10,Perlis
8394,2021-07-13,26.450000000000003,11,Selangor
8395,2021-07-13,26.549999999999997,12,Terengganu
8396,2021-07-13,27.400000000000002,13,Sabah
8397,2021-07-13,26.625,14,Sarawak
8398,2021-07-13,26.8,15,W.P. Kuala Lumpur
8399,2021-07-13,26.8,16,W.P. Labuan
8400,2021-07-13,26.1,17,W.P. Putrajaya
8401,2021-07-14,25.9,2,Johor
8402,2021-07-14,27.5,3,Kedah
8403,2021-07-14,25.9,4,Kelantan
8404,2021-07-14,25.7,5,Melaka
8405,2021-07-14,26.3,7,Pahang
8406,2021-07-14,27.5,8,Pulau Pinang
8407,2021-07-14,27.1,9,Perak
8408,2021-07-14,27.5,10,Perlis
8409,2021-07-14,27.05,11,Selangor
8410,2021-07-14,26.1,12,Terengganu
8411,2021-07-14,27.2,13,Sabah
8412,2021-07-14,24.775,14,Sarawak
8413,2021-07-14,27.6,15,W.P. Kuala Lumpur
8414,2021-07-14,26.1,16,W.P. Labuan
8415,2021-07-14,26.5,17,W.P. Putrajaya
8416,2021-07-15,27.2,2,Johor
8417,2021-07-15,28.5,3,Kedah
8418,2021-07-15,27.3,4,Kelantan
8419,2021-07-15,28.0,5,Melaka
8420,2021-07-15,28.1,7,Pahang
8421,2021-07-15,28.5,8,Pulau Pinang
8422,2021-07-15,28.3,9,Perak
8423,2021-07-15,28.5,10,Perlis
8424,2021-07-15,28.7,11,Selangor
8425,2021-07-15,27.700000000000003,12,Terengganu
8426,2021-07-15,25.666666666666668,13,Sabah
8427,2021-07-15,26.525,14,Sarawak
8428,2021-07-15,29.0,15,W.P. Kuala Lumpur
8429,2021-07-15,26.5,16,W.P. Labuan
8430,2021-07-15,28.4,17,W.P. Putrajaya
8431,2021-07-16,27.1,2,Johor
8432,2021-07-16,29.2,3,Kedah
8433,2021-07-16,28.7,4,Kelantan
8434,2021-07-16,27.9,5,Melaka
8435,2021-07-16,28.8,7,Pahang
8436,2021-07-16,29.2,8,Pulau Pinang
8437,2021-07-16,29.0,9,Perak
8438,2021-07-16,29.2,10,Perlis
8439,2021-07-16,29.15,11,Selangor
8440,2021-07-16,28.75,12,Terengganu
8441,2021-07-16,27.366666666666664,13,Sabah
8442,2021-07-16,27.075000000000003,14,Sarawak
8443,2021-07-16,29.7,15,W.P. Kuala Lumpur
8444,2021-07-16,27.8,16,W.P. Labuan
8445,2021-07-16,28.6,17,W.P. Putrajaya
8446,2021-07-17,27.5,2,Johor
8447,2021-07-17,29.2,3,Kedah
8448,2021-07-17,28.9,4,Kelantan
8449,2021-07-17,28.2,5,Melaka
8450,2021-07-17,29.4,7,Pahang
8451,2021-07-17,29.2,8,Pulau Pinang
8452,2021-07-17,28.8,9,Perak
8453,2021-07-17,29.2,10,Perlis
8454,2021-07-17,29.15,11,Selangor
8455,2021-07-17,29.15,12,Terengganu
8456,2021-07-17,28.066666666666663,13,Sabah
8457,2021-07-17,27.875,14,Sarawak
8458,2021-07-17,29.7,15,W.P. Kuala Lumpur
8459,2021-07-17,28.1,16,W.P. Labuan
8460,2021-07-17,28.6,17,W.P. Putrajaya
8461,2021-07-18,26.8,2,Johor
8462,2021-07-18,29.4,3,Kedah
8463,2021-07-18,29.3,4,Kelantan
8464,2021-07-18,27.6,5,Melaka
8465,2021-07-18,28.4,7,Pahang
8466,2021-07-18,29.4,8,Pulau Pinang
8467,2021-07-18,28.4,9,Perak
8468,2021-07-18,29.4,10,Perlis
8469,2021-07-18,28.200000000000003,11,Selangor
8470,2021-07-18,28.85,12,Terengganu
8471,2021-07-18,28.2,13,Sabah
8472,2021-07-18,28.599999999999998,14,Sarawak
8473,2021-07-18,28.6,15,W.P. Kuala Lumpur
8474,2021-07-18,27.9,16,W.P. Labuan
8475,2021-07-18,27.8,17,W.P. Putrajaya
8476,2021-07-19,27.4,2,Johor
8477,2021-07-19,29.2,3,Kedah
8478,2021-07-19,27.8,4,Kelantan
8479,2021-07-19,28.2,5,Melaka
8480,2021-07-19,28.5,7,Pahang
8481,2021-07-19,29.2,8,Pulau Pinang
8482,2021-07-19,29.0,9,Perak
8483,2021-07-19,29.2,10,Perlis
8484,2021-07-19,29.15,11,Selangor
8485,2021-07-19,28.15,12,Terengganu
8486,2021-07-19,26.633333333333336,13,Sabah
8487,2021-07-19,28.424999999999997,14,Sarawak
8488,2021-07-19,29.7,15,W.P. Kuala Lumpur
8489,2021-07-19,26.5,16,W.P. Labuan
8490,2021-07-19,28.6,17,W.P. Putrajaya
8491,2021-07-20,28.0,2,Johor
8492,2021-07-20,29.0,3,Kedah
8493,2021-07-20,29.2,4,Kelantan
8494,2021-07-20,28.2,5,Melaka
8495,2021-07-20,28.5,7,Pahang
8496,2021-07-20,29.0,8,Pulau Pinang
8497,2021-07-20,29.1,9,Perak
8498,2021-07-20,29.0,10,Perlis
8499,2021-07-20,29.25,11,Selangor
8500,2021-07-20,28.85,12,Terengganu
8501,2021-07-20,28.26666666666667,13,Sabah
8502,2021-07-20,27.950000000000003,14,Sarawak
8503,2021-07-20,29.6,15,W.P. Kuala Lumpur
8504,2021-07-20,28.0,16,W.P. Labuan
8505,2021-07-20,28.9,17,W.P. Putrajaya
8506,2021-07-21,28.7,2,Johor
8507,2021-07-21,30.1,3,Kedah
8508,2021-07-21,28.5,4,Kelantan
8509,2021-07-21,28.7,5,Melaka
8510,2021-07-21,29.3,7,Pahang
8511,2021-07-21,30.1,8,Pulau Pinang
8512,2021-07-21,29.6,9,Perak
8513,2021-07-21,30.1,10,Perlis
8514,2021-07-21,29.4,11,Selangor
8515,2021-07-21,28.9,12,Terengganu
8516,2021-07-21,28.366666666666664,13,Sabah
8517,2021-07-21,27.924999999999997,14,Sarawak
8518,2021-07-21,29.9,15,W.P. Kuala Lumpur
8519,2021-07-21,28.3,16,W.P. Labuan
8520,2021-07-21,28.9,17,W.P. Putrajaya
8521,2021-07-22,28.5,2,Johor
8522,2021-07-22,30.4,3,Kedah
8523,2021-07-22,28.2,4,Kelantan
8524,2021-07-22,28.1,5,Melaka
8525,2021-07-22,29.1,7,Pahang
8526,2021-07-22,30.4,8,Pulau Pinang
8527,2021-07-22,29.6,9,Perak
8528,2021-07-22,30.4,10,Perlis
8529,2021-07-22,28.9,11,Selangor
8530,2021-07-22,28.65,12,Terengganu
8531,2021-07-22,28.066666666666666,13,Sabah
8532,2021-07-22,27.65,14,Sarawak
8533,2021-07-22,29.2,15,W.P. Kuala Lumpur
8534,2021-07-22,26.8,16,W.P. Labuan
8535,2021-07-22,28.6,17,W.P. Putrajaya
8536,2021-07-23,26.2,2,Johor
8537,2021-07-23,29.1,3,Kedah
8538,2021-07-23,28.0,4,Kelantan
8539,2021-07-23,27.5,5,Melaka
8540,2021-07-23,28.9,7,Pahang
8541,2021-07-23,29.1,8,Pulau Pinang
8542,2021-07-23,29.3,9,Perak
8543,2021-07-23,29.1,10,Perlis
8544,2021-07-23,29.15,11,Selangor
8545,2021-07-23,28.45,12,Terengganu
8546,2021-07-23,28.566666666666663,13,Sabah
8547,2021-07-23,28.325000000000003,14,Sarawak
8548,2021-07-23,29.7,15,W.P. Kuala Lumpur
8549,2021-07-23,28.2,16,W.P. Labuan
8550,2021-07-23,28.6,17,W.P. Putrajaya
8551,2021-07-24,28.2,2,Johor
8552,2021-07-24,29.7,3,Kedah
8553,2021-07-24,28.9,4,Kelantan
8554,2021-07-24,27.9,5,Melaka
8555,2021-07-24,29.0,7,Pahang
8556,2021-07-24,29.7,8,Pulau Pinang
8557,2021-07-24,28.9,9,Perak
8558,2021-07-24,29.7,10,Perlis
8559,2021-07-24,29.25,11,Selangor
8560,2021-07-24,28.95,12,Terengganu
8561,2021-07-24,28.566666666666666,13,Sabah
8562,2021-07-24,28.675,14,Sarawak
8563,2021-07-24,29.6,15,W.P. Kuala Lumpur
8564,2021-07-24,28.9,16,W.P. Labuan
8565,2021-07-24,28.9,17,W.P. Putrajaya
8566,2021-07-25,28.2,2,Johor
8567,2021-07-25,29.8,3,Kedah
8568,2021-07-25,29.6,4,Kelantan
8569,2021-07-25,28.5,5,Melaka
8570,2021-07-25,29.4,7,Pahang
8571,2021-07-25,29.8,8,Pulau Pinang
8572,2021-07-25,28.9,9,Perak
8573,2021-07-25,29.8,10,Perlis
8574,2021-07-25,29.35,11,Selangor
8575,2021-07-25,29.5,12,Terengganu
