id,cluster,date_announced,date_last_onset,category,status,state_id
7607,KLUSTER INDUSTRI JALAN PANTAI,2021-07-26,2021-09-01,workplace,ended,1
7608,KLUSTER INDUSTRI PERAI 4A,2021-07-26,2021-09-16,workplace,ended,8
7609,KLUSTER INDUSTRI PERAI 4A,2021-07-26,2021-09-16,workplace,ended,9
7610,KLUSTER INDUSTRI PERAI 4A,2021-07-26,2021-09-16,workplace,ended,1
7611,KLUSTER INDUSTRI SIMPANG GADING,2021-07-26,2021-10-01,workplace,ended,5
7612,KLUSTER INDUSTRI SIMPANG GADING,2021-07-26,2021-10-01,workplace,ended,6
7613,KLUSTER INDUSTRI SIMPANG GADING,2021-07-26,2021-10-01,workplace,ended,1
7614,KLUSTER JALAN BERUAS,2021-07-27,2021-07-26,workplace,ended,9
7615,KLUSTER JALAN BERUAS,2021-07-27,2021-07-26,workplace,ended,1
7616,KLUSTER INDUSTRI BATU LAPAN BAKRI,2021-07-27,2021-07-26,workplace,ended,2
7617,KLUSTER INDUSTRI BATU LAPAN BAKRI,2021-07-27,2021-07-26,workplace,ended,1
7618,KLUSTER PAGAR PANGLIMA BUKIT GANTANG,2021-07-27,2021-07-26,detentionCentre,ended,9
7619,KLUSTER PAGAR PANGLIMA BUKIT GANTANG,2021-07-27,2021-07-26,detentionCentre,ended,1
7620,KLUSTER BUKIT BATU BAKRI,2021-07-27,2021-07-26,workplace,ended,2
7621,KLUSTER BUKIT BATU BAKRI,2021-07-27,2021-07-26,workplace,ended,1
7622,KLUSTER KAMPUNG HUTAN PUTEH,2021-07-27,2021-07-26,community,ended,4
7623,KLUSTER KAMPUNG HUTAN PUTEH,2021-07-27,2021-07-26,community,ended,1
7624,KLUSTER INDUSTRI SUNGAI PULUH BATU LIMA,2021-07-27,2021-07-26,workplace,ended,11
7625,KLUSTER INDUSTRI SUNGAI PULUH BATU LIMA,2021-07-27,2021-07-26,workplace,ended,1
7626,KLUSTER JALAN GOMBAK TRADERS,2021-07-27,2021-07-28,workplace,ended,15
7627,KLUSTER JALAN GOMBAK TRADERS,2021-07-27,2021-07-28,workplace,ended,1
7628,KLUSTER DAH 14 INDUSTRI KULIM,2021-07-27,2021-07-28,workplace,ended,3
7629,KLUSTER DAH 14 INDUSTRI KULIM,2021-07-27,2021-07-28,workplace,ended,1
7630,KLUSTER INDUSTRI JASMINE DUA,2021-07-27,2021-07-29,workplace,ended,11
7631,KLUSTER INDUSTRI JASMINE DUA,2021-07-27,2021-07-29,workplace,ended,1
7632,KLUSTER JALAN KAJANGAN,2021-07-27,2021-07-29,education,ended,11
7633,KLUSTER JALAN KAJANGAN,2021-07-27,2021-07-29,education,ended,17
7634,KLUSTER JALAN KAJANGAN,2021-07-27,2021-07-29,education,ended,1
7635,KLUSTER PERSIARAN LAMAN SETIA SEMBILAN,2021-07-27,2021-07-29,workplace,ended,2
7636,KLUSTER PERSIARAN LAMAN SETIA SEMBILAN,2021-07-27,2021-07-29,workplace,ended,1
7637,KLUSTER INDUSTRI KOLOMBONG,2021-07-27,2021-07-30,workplace,ended,13
7638,KLUSTER INDUSTRI KOLOMBONG,2021-07-27,2021-07-30,workplace,ended,1
7639,KLUSTER INDUSTRI BATU 17 SALENG,2021-07-27,2021-08-01,workplace,ended,2
7640,KLUSTER INDUSTRI BATU 17 SALENG,2021-07-27,2021-08-01,workplace,ended,1
7641,KLUSTER INDERASABAH,2021-07-27,2021-08-02,community,ended,13
7642,KLUSTER INDERASABAH,2021-07-27,2021-08-02,community,ended,1
7643,KLUSTER KAMPUNG KEDAI BULOH,2021-07-27,2021-08-02,community,ended,4
7644,KLUSTER KAMPUNG KEDAI BULOH,2021-07-27,2021-08-02,community,ended,1
7645,KLUSTER INDUSTRI JASMINE TIGA,2021-07-27,2021-08-03,workplace,ended,11
7646,KLUSTER INDUSTRI JASMINE TIGA,2021-07-27,2021-08-03,workplace,ended,1
7647,KLUSTER KUALA JAMBU,2021-07-27,2021-08-04,workplace,ended,4
7648,KLUSTER KUALA JAMBU,2021-07-27,2021-08-04,workplace,ended,1
7649,KLUSTER SIMPANG EMPAT TENDONG,2021-07-27,2021-08-04,workplace,ended,4
7650,KLUSTER SIMPANG EMPAT TENDONG,2021-07-27,2021-08-04,workplace,ended,1
7651,KLUSTER KAMPUNG NILAM PURI,2021-07-27,2021-08-05,community,ended,4
7652,KLUSTER KAMPUNG NILAM PURI,2021-07-27,2021-08-05,community,ended,1
7653,KLUSTER DAH SINGKIR,2021-07-27,2021-08-05,community,ended,3
7654,KLUSTER DAH SINGKIR,2021-07-27,2021-08-05,community,ended,1
7655,KLUSTER LORONG HELANG HINDIK,2021-07-27,2021-08-06,workplace,ended,15
7656,KLUSTER LORONG HELANG HINDIK,2021-07-27,2021-08-06,workplace,ended,1
7657,KLUSTER KAMPUNG HUTAN KUIN,2021-07-27,2021-08-08,community,ended,4
7658,KLUSTER KAMPUNG HUTAN KUIN,2021-07-27,2021-08-08,community,ended,1
7659,KLUSTER MUTIARA KEMUNING,2021-07-27,2021-08-09,highRisk,ended,11
7660,KLUSTER MUTIARA KEMUNING,2021-07-27,2021-08-09,highRisk,ended,1
7661,KLUSTER PAYA KELADAN,2021-07-27,2021-08-10,community,ended,7
7662,KLUSTER PAYA KELADAN,2021-07-27,2021-08-10,community,ended,1
7663,KLUSTER TAMAN ASTANA VIEW IM 15,2021-07-27,2021-08-11,community,ended,7
7664,KLUSTER TAMAN ASTANA VIEW IM 15,2021-07-27,2021-08-11,community,ended,1
7665,KLUSTER DAH RAYA INDUSTRI PENDANG,2021-07-27,2021-08-13,workplace,ended,3
7666,KLUSTER DAH RAYA INDUSTRI PENDANG,2021-07-27,2021-08-13,workplace,ended,1
7667,KLUSTER SAUJANA PUTRA KESANG,2021-07-27,2021-08-14,workplace,ended,2
7668,KLUSTER SAUJANA PUTRA KESANG,2021-07-27,2021-08-14,workplace,ended,1
7669,KLUSTER KAMPUNG BAGAN,2021-07-27,2021-08-14,community,ended,11
7670,KLUSTER KAMPUNG BAGAN,2021-07-27,2021-08-14,community,ended,1
7671,KLUSTER PASAR BESAR SEREMBAN,2021-07-27,2021-08-15,workplace,ended,6
7672,KLUSTER PASAR BESAR SEREMBAN,2021-07-27,2021-08-15,workplace,ended,1
7673,KLUSTER KAMPUNG ANAK IKAN,2021-07-27,2021-08-16,community,ended,12
7674,KLUSTER KAMPUNG ANAK IKAN,2021-07-27,2021-08-16,community,ended,1
7675,KLUSTER JALAN PENAMPANG,2021-07-27,2021-08-17,workplace,ended,13
7676,KLUSTER JALAN PENAMPANG,2021-07-27,2021-08-17,workplace,ended,1
7677,KLUSTER INDUSTRI MAS TUJUH,2021-07-27,2021-08-18,workplace,ended,11
7678,KLUSTER INDUSTRI MAS TUJUH,2021-07-27,2021-08-18,workplace,ended,1
7679,KLUSTER JETI KUDAT,2021-07-27,2021-08-18,workplace,ended,13
7680,KLUSTER JETI KUDAT,2021-07-27,2021-08-18,workplace,ended,1
7681,KLUSTER INDUSTRI JALAN SENAWANG DUA,2021-07-27,2021-08-19,workplace,ended,6
7682,KLUSTER INDUSTRI JALAN SENAWANG DUA,2021-07-27,2021-08-19,workplace,ended,1
7683,KLUSTER JALAN KELULI TIGA BARAT,2021-07-27,2021-08-20,workplace,ended,2
7684,KLUSTER JALAN KELULI TIGA BARAT,2021-07-27,2021-08-20,workplace,ended,1
7685,KLUSTER SEPEKAN MAKMUR,2021-07-27,2021-08-23,community,ended,7
7686,KLUSTER SEPEKAN MAKMUR,2021-07-27,2021-08-23,community,ended,1
7687,KLUSTER TELUK CEMPEDAK,2021-07-27,2021-08-24,workplace,ended,7
7688,KLUSTER TELUK CEMPEDAK,2021-07-27,2021-08-24,workplace,ended,1
7689,KLUSTER SEBAYOR,2021-07-27,2021-08-24,community,ended,14
7690,KLUSTER SEBAYOR,2021-07-27,2021-08-24,community,ended,1
7691,KLUSTER ALOR TEMPOYAK,2021-07-27,2021-09-07,highRisk,ended,4
7692,KLUSTER ALOR TEMPOYAK,2021-07-27,2021-09-07,highRisk,ended,12
7693,KLUSTER ALOR TEMPOYAK,2021-07-27,2021-09-07,highRisk,ended,1
7694,KLUSTER LORONG PERUSAHAAN BUKIT MINYAK 22,2021-07-27,2021-09-10,workplace,ended,8
7695,KLUSTER LORONG PERUSAHAAN BUKIT MINYAK 22,2021-07-27,2021-09-10,workplace,ended,1
7696,KLUSTER JALAN TASEK,2021-07-27,2021-09-12,workplace,ended,8
7697,KLUSTER JALAN TASEK,2021-07-27,2021-09-12,workplace,ended,1
7698,KLUSTER TEMBOK TAPAH 2,2021-07-27,2021-09-24,detentionCentre,ended,9
7699,KLUSTER TEMBOK TAPAH 2,2021-07-27,2021-09-24,detentionCentre,ended,1
7700,KLUSTER TAPAK BINA JALAN BBN,2021-07-28,2021-07-27,workplace,ended,6
7701,KLUSTER TAPAK BINA JALAN BBN,2021-07-28,2021-07-27,workplace,ended,1
7702,KLUSTER JALAN LANGKAWI,2021-07-28,2021-07-27,workplace,ended,15
7703,KLUSTER JALAN LANGKAWI,2021-07-28,2021-07-27,workplace,ended,1
7704,KLUSTER TAPAK BINA DESA PAHLAWAN,2021-07-28,2021-07-27,workplace,ended,15
7705,KLUSTER TAPAK BINA DESA PAHLAWAN,2021-07-28,2021-07-27,workplace,ended,1
7706,KLUSTER JALAN PENANG,2021-07-28,2021-07-27,workplace,ended,8
7707,KLUSTER JALAN PENANG,2021-07-28,2021-07-27,workplace,ended,1
7708,KLUSTER TAMAN PUTERI PULONG,2021-07-28,2021-07-27,community,ended,4
7709,KLUSTER TAMAN PUTERI PULONG,2021-07-28,2021-07-27,community,ended,12
7710,KLUSTER TAMAN PUTERI PULONG,2021-07-28,2021-07-27,community,ended,1
7711,KLUSTER KAMPUNG GELOK BUKIT,2021-07-28,2021-07-27,community,ended,9
7712,KLUSTER KAMPUNG GELOK BUKIT,2021-07-28,2021-07-27,community,ended,1
7713,KLUSTER TAPAK BINA AYER SALAK,2021-07-28,2021-07-27,workplace,ended,5
7714,KLUSTER TAPAK BINA AYER SALAK,2021-07-28,2021-07-27,workplace,ended,1
7715,KLUSTER INDUSTRI JALAN TUANKU JAAFAR UTARA,2021-07-28,2021-07-27,workplace,ended,6
7716,KLUSTER INDUSTRI JALAN TUANKU JAAFAR UTARA,2021-07-28,2021-07-27,workplace,ended,1
7717,KLUSTER JALAN JURUTERA 23,2021-07-28,2021-07-27,workplace,ended,11
7718,KLUSTER JALAN JURUTERA 23,2021-07-28,2021-07-27,workplace,ended,1
7719,KLUSTER MAJUPADU LAPAN,2021-07-28,2021-07-27,community,ended,2
7720,KLUSTER MAJUPADU LAPAN,2021-07-28,2021-07-27,community,ended,1
7721,KLUSTER KAMPUNG HUJUNG REPEK MELAWI,2021-07-28,2021-07-30,community,ended,4
7722,KLUSTER KAMPUNG HUJUNG REPEK MELAWI,2021-07-28,2021-07-30,community,ended,1
7723,KLUSTER JALAN PLATINUM EMPAT,2021-07-28,2021-07-30,workplace,ended,2
7724,KLUSTER JALAN PLATINUM EMPAT,2021-07-28,2021-07-30,workplace,ended,1
7725,KLUSTER DAH CENDANA INDUSTRI SUNGAI PETANI,2021-07-28,2021-08-01,workplace,ended,3
7726,KLUSTER DAH CENDANA INDUSTRI SUNGAI PETANI,2021-07-28,2021-08-01,workplace,ended,1
7727,KLUSTER DAH KAMPUNG PONG,2021-07-28,2021-08-02,community,ended,3
7728,KLUSTER DAH KAMPUNG PONG,2021-07-28,2021-08-02,community,ended,1
7729,KLUSTER PAGAR KLUANG,2021-07-28,2021-08-02,detentionCentre,ended,2
7730,KLUSTER PAGAR KLUANG,2021-07-28,2021-08-02,detentionCentre,ended,1
7731,KLUSTER KAMPUNG BANGGOL TELIPOT,2021-07-28,2021-08-04,community,ended,4
7732,KLUSTER KAMPUNG BANGGOL TELIPOT,2021-07-28,2021-08-04,community,ended,1
7733,KLUSTER BARIAWA LAUT,2021-07-28,2021-08-05,community,ended,13
7734,KLUSTER BARIAWA LAUT,2021-07-28,2021-08-05,community,ended,1
7735,KLUSTER INDUSTRI SELESA 2,2021-07-28,2021-08-05,workplace,ended,11
7736,KLUSTER INDUSTRI SELESA 2,2021-07-28,2021-08-05,workplace,ended,1
7737,KLUSTER DAH PUTERI INDUSTRI BALING,2021-07-28,2021-08-05,workplace,ended,3
7738,KLUSTER DAH PUTERI INDUSTRI BALING,2021-07-28,2021-08-05,workplace,ended,1
7739,KLUSTER LORONG MASJID PADANG BONGOR,2021-07-28,2021-08-05,community,ended,4
7740,KLUSTER LORONG MASJID PADANG BONGOR,2021-07-28,2021-08-05,community,ended,1
7741,KLUSTER MENAWO BAITAH,2021-07-28,2021-08-05,community,ended,13
7742,KLUSTER MENAWO BAITAH,2021-07-28,2021-08-05,community,ended,1
7743,KLUSTER JALAN SEROJA 33,2021-07-28,2021-08-06,education,ended,11
7744,KLUSTER JALAN SEROJA 33,2021-07-28,2021-08-06,education,ended,1
7745,KLUSTER JALAN GEMILANG SEMBILAN,2021-07-28,2021-08-06,workplace,ended,2
7746,KLUSTER JALAN GEMILANG SEMBILAN,2021-07-28,2021-08-06,workplace,ended,1
7747,KLUSTER JALAN PBR 38,2021-07-28,2021-08-07,workplace,ended,5
7748,KLUSTER JALAN PBR 38,2021-07-28,2021-08-07,workplace,ended,1
7749,KLUSTER TAMAN BERTAM INDAH,2021-07-28,2021-08-09,community,ended,5
7750,KLUSTER TAMAN BERTAM INDAH,2021-07-28,2021-08-09,community,ended,1
7751,KLUSTER INDUSTRI CHANDAN RAYA 1/3,2021-07-28,2021-08-09,workplace,ended,9
7752,KLUSTER INDUSTRI CHANDAN RAYA 1/3,2021-07-28,2021-08-09,workplace,ended,1
7753,KLUSTER KAMPUNG MELOR LAMA PERINGAT,2021-07-28,2021-08-12,community,ended,4
7754,KLUSTER KAMPUNG MELOR LAMA PERINGAT,2021-07-28,2021-08-12,community,ended,1
7755,KLUSTER SIMPANG CHENERAS,2021-07-28,2021-08-13,community,ended,7
7756,KLUSTER SIMPANG CHENERAS,2021-07-28,2021-08-13,community,ended,1
7757,KLUSTER BAYANGAN,2021-07-28,2021-08-13,community,ended,13
7758,KLUSTER BAYANGAN,2021-07-28,2021-08-13,community,ended,1
7759,KLUSTER TAMAN SELESA,2021-07-28,2021-08-14,community,ended,12
7760,KLUSTER TAMAN SELESA,2021-07-28,2021-08-14,community,ended,1
7761,KLUSTER TAPAK BINA DEPOT LALUAN KLANG,2021-07-28,2021-08-17,workplace,ended,11
7762,KLUSTER TAPAK BINA DEPOT LALUAN KLANG,2021-07-28,2021-08-17,workplace,ended,1
7763,KLUSTER DESA TUN 2,2021-07-28,2021-08-18,workplace,ended,15
7764,KLUSTER DESA TUN 2,2021-07-28,2021-08-18,workplace,ended,1
7765,KLUSTER POS BROOKE,2021-07-28,2021-08-20,community,ended,4
7766,KLUSTER POS BROOKE,2021-07-28,2021-08-20,community,ended,1
7767,KLUSTER JALAN FOOD CITY,2021-07-28,2021-08-23,workplace,ended,5
7768,KLUSTER JALAN FOOD CITY,2021-07-28,2021-08-23,workplace,ended,1
7769,KLUSTER PAGAR BACHOK,2021-07-28,2021-08-23,detentionCentre,ended,4
7770,KLUSTER PAGAR BACHOK,2021-07-28,2021-08-23,detentionCentre,ended,1
7771,KLUSTER INDUSTRI BUKIT MINYAK 88A,2021-07-28,2021-08-25,workplace,ended,8
7772,KLUSTER INDUSTRI BUKIT MINYAK 88A,2021-07-28,2021-08-25,workplace,ended,1
7773,KLUSTER JALAN INAI,2021-07-28,2021-08-29,community,ended,7
7774,KLUSTER JALAN INAI,2021-07-28,2021-08-29,community,ended,1
7775,KLUSTER INDUSTRI JALAN SALLEH,2021-07-28,2021-09-02,workplace,ended,11
7776,KLUSTER INDUSTRI JALAN SALLEH,2021-07-28,2021-09-02,workplace,ended,1
7777,KLUSTER LORONG PERINDUSTRIAN BUKIT MINYAK 21,2021-07-28,2021-09-24,workplace,ended,8
7778,KLUSTER LORONG PERINDUSTRIAN BUKIT MINYAK 21,2021-07-28,2021-09-24,workplace,ended,9
7779,KLUSTER LORONG PERINDUSTRIAN BUKIT MINYAK 21,2021-07-28,2021-09-24,workplace,ended,1
7780,KLUSTER BUKIT BEREMBUN,2021-07-28,2021-10-01,workplace,ended,6
7781,KLUSTER BUKIT BEREMBUN,2021-07-28,2021-10-01,workplace,ended,7
7782,KLUSTER BUKIT BEREMBUN,2021-07-28,2021-10-01,workplace,ended,1
7783,KLUSTER INDUSTRI PERSIARAN CASSIA SELATAN,2021-07-28,2021-10-08,workplace,ended,8
7784,KLUSTER INDUSTRI PERSIARAN CASSIA SELATAN,2021-07-28,2021-10-08,workplace,ended,9
7785,KLUSTER INDUSTRI PERSIARAN CASSIA SELATAN,2021-07-28,2021-10-08,workplace,ended,1
7786,KLUSTER JALAN RAMIN SATU,2021-07-29,2021-07-28,highRisk,ended,11
7787,KLUSTER JALAN RAMIN SATU,2021-07-29,2021-07-28,highRisk,ended,1
7788,KLUSTER SUNGAI MANGGA,2021-07-29,2021-07-28,workplace,ended,14
7789,KLUSTER SUNGAI MANGGA,2021-07-29,2021-07-28,workplace,ended,1
7790,KLUSTER SUNGAI PULOH 14,2021-07-29,2021-07-28,workplace,ended,11
7791,KLUSTER SUNGAI PULOH 14,2021-07-29,2021-07-28,workplace,ended,1
7792,KLUSTER JALAN HELANG MERAH,2021-07-29,2021-07-28,workplace,ended,15
7793,KLUSTER JALAN HELANG MERAH,2021-07-29,2021-07-28,workplace,ended,1
7794,KLUSTER KAMPUNG PAYA RAMBAI,2021-07-29,2021-07-28,community,ended,4
7795,KLUSTER KAMPUNG PAYA RAMBAI,2021-07-29,2021-07-28,community,ended,1
7796,KLUSTER INDUSTRI TEKNOLOGI CHENG 18,2021-07-29,2021-07-28,workplace,ended,5
7797,KLUSTER INDUSTRI TEKNOLOGI CHENG 18,2021-07-29,2021-07-28,workplace,ended,1
7798,KLUSTER UNIPARK,2021-07-29,2021-07-29,workplace,ended,13
7799,KLUSTER UNIPARK,2021-07-29,2021-07-29,workplace,ended,1
7800,KLUSTER KAMPUNG BANGGOL KEMIAN,2021-07-29,2021-07-30,community,ended,4
7801,KLUSTER KAMPUNG BANGGOL KEMIAN,2021-07-29,2021-07-30,community,ended,1
7802,KLUSTER TAMAN JAYA INDAH,2021-07-29,2021-07-30,workplace,ended,4
7803,KLUSTER TAMAN JAYA INDAH,2021-07-29,2021-07-30,workplace,ended,1
7804,KLUSTER JALAN EMPAT C,2021-07-29,2021-08-02,workplace,ended,15
7805,KLUSTER JALAN EMPAT C,2021-07-29,2021-08-02,workplace,ended,1
7806,KLUSTER BATU KERAMAT,2021-07-29,2021-08-02,community,ended,13
7807,KLUSTER BATU KERAMAT,2021-07-29,2021-08-02,community,ended,1
7808,KLUSTER FIFTH AVENUE,2021-07-29,2021-08-03,highRisk,ended,9
7809,KLUSTER FIFTH AVENUE,2021-07-29,2021-08-03,highRisk,ended,1
7810,KLUSTER JALAN SYED THAUPY,2021-07-29,2021-08-04,workplace,ended,9
7811,KLUSTER JALAN SYED THAUPY,2021-07-29,2021-08-04,workplace,ended,1
7812,KLUSTER INDUSTRI SEROJA LIMA,2021-07-29,2021-08-04,workplace,ended,11
7813,KLUSTER INDUSTRI SEROJA LIMA,2021-07-29,2021-08-04,workplace,ended,1
7814,KLUSTER KAMPUNG PARIT LIMBAT,2021-07-29,2021-08-04,community,ended,4
7815,KLUSTER KAMPUNG PARIT LIMBAT,2021-07-29,2021-08-04,community,ended,1
7816,KLUSTER INDUSTRI TAMAN SEMBRONG,2021-07-29,2021-08-04,workplace,ended,2
7817,KLUSTER INDUSTRI TAMAN SEMBRONG,2021-07-29,2021-08-04,workplace,ended,1
7818,KLUSTER DAH KAMPUNG POKKA,2021-07-29,2021-08-06,community,ended,3
7819,KLUSTER DAH KAMPUNG POKKA,2021-07-29,2021-08-06,community,ended,1
7820,KLUSTER BANDAR RESORT,2021-07-29,2021-08-06,workplace,ended,11
7821,KLUSTER BANDAR RESORT,2021-07-29,2021-08-06,workplace,ended,1
7822,KLUSTER KAMPUNG CHENOK KADOK,2021-07-29,2021-08-07,community,ended,4
7823,KLUSTER KAMPUNG CHENOK KADOK,2021-07-29,2021-08-07,community,ended,11
7824,KLUSTER KAMPUNG CHENOK KADOK,2021-07-29,2021-08-07,community,ended,1
7825,KLUSTER TAPAK BINA IPOH PERMAI,2021-07-29,2021-08-07,workplace,ended,9
7826,KLUSTER TAPAK BINA IPOH PERMAI,2021-07-29,2021-08-07,workplace,ended,1
7827,KLUSTER KAMPUNG MENTERA,2021-07-29,2021-08-07,community,ended,4
7828,KLUSTER KAMPUNG MENTERA,2021-07-29,2021-08-07,community,ended,1
7829,KLUSTER JALAN PERANG,2021-07-29,2021-08-07,workplace,ended,2
7830,KLUSTER JALAN PERANG,2021-07-29,2021-08-07,workplace,ended,1
7831,KLUSTER KAMPUNG WAKAF STAN,2021-07-29,2021-08-08,community,ended,3
7832,KLUSTER KAMPUNG WAKAF STAN,2021-07-29,2021-08-08,community,ended,4
7833,KLUSTER KAMPUNG WAKAF STAN,2021-07-29,2021-08-08,community,ended,1
7834,KLUSTER LAHAT-LAHAT,2021-07-29,2021-08-08,community,ended,13
7835,KLUSTER LAHAT-LAHAT,2021-07-29,2021-08-08,community,ended,1
7836,KLUSTER INDUSTRI JALAN TJ DUA,2021-07-29,2021-08-09,workplace,ended,6
7837,KLUSTER INDUSTRI JALAN TJ DUA,2021-07-29,2021-08-09,workplace,ended,1
7838,KLUSTER JALAN DENAI ENAM,2021-07-29,2021-08-09,community,ended,2
7839,KLUSTER JALAN DENAI ENAM,2021-07-29,2021-08-09,community,ended,1
7840,KLUSTER PERDAGANGAN DELIMA,2021-07-29,2021-08-11,workplace,ended,2
7841,KLUSTER PERDAGANGAN DELIMA,2021-07-29,2021-08-11,workplace,ended,1
7842,KLUSTER KAMPUNG SELABAK INTAN,2021-07-29,2021-08-14,community,ended,9
7843,KLUSTER KAMPUNG SELABAK INTAN,2021-07-29,2021-08-14,community,ended,1
7844,KLUSTER KAMPUNG PAK SIMPOL,2021-07-29,2021-08-15,community,ended,4
7845,KLUSTER KAMPUNG PAK SIMPOL,2021-07-29,2021-08-15,community,ended,1
7846,KLUSTER JALAN SRI PERMAISURI SEMBILAN,2021-07-29,2021-08-20,workplace,ended,15
7847,KLUSTER JALAN SRI PERMAISURI SEMBILAN,2021-07-29,2021-08-20,workplace,ended,1
7848,KLUSTER JALAN SALLEH 2,2021-07-29,2021-08-20,detentionCentre,ended,2
7849,KLUSTER JALAN SALLEH 2,2021-07-29,2021-08-20,detentionCentre,ended,1
7850,KLUSTER BUKIT ROK,2021-07-29,2021-08-23,community,ended,7
7851,KLUSTER BUKIT ROK,2021-07-29,2021-08-23,community,ended,1
7852,KLUSTER KAMPUNG SENARI,2021-07-29,2021-08-23,community,ended,14
7853,KLUSTER KAMPUNG SENARI,2021-07-29,2021-08-23,community,ended,1
7854,KLUSTER JENDERAM MURNI,2021-07-29,2021-08-27,highRisk,ended,11
7855,KLUSTER JENDERAM MURNI,2021-07-29,2021-08-27,highRisk,ended,1
7856,KLUSTER INDUSTRI JALAN 2/44 PADANG TEMBAK,2021-07-29,2021-08-29,workplace,ended,4
7857,KLUSTER INDUSTRI JALAN 2/44 PADANG TEMBAK,2021-07-29,2021-08-29,workplace,ended,1
7858,KLUSTER TAPAK BINA PERSIARAN RIMBA PERMAI,2021-07-29,2021-10-02,workplace,ended,11
7859,KLUSTER TAPAK BINA PERSIARAN RIMBA PERMAI,2021-07-29,2021-10-02,workplace,ended,1
7860,KLUSTER TAPAK BINA KAMPUNG GESING,2021-07-30,2021-07-29,workplace,ended,7
7861,KLUSTER TAPAK BINA KAMPUNG GESING,2021-07-30,2021-07-29,workplace,ended,1
7862,KLUSTER JALAN AWAN KELARAI,2021-07-30,2021-07-29,highRisk,ended,15
7863,KLUSTER JALAN AWAN KELARAI,2021-07-30,2021-07-29,highRisk,ended,1
7864,KLUSTER JALAN TASIK SEPULUH,2021-07-30,2021-07-29,workplace,ended,15
7865,KLUSTER JALAN TASIK SEPULUH,2021-07-30,2021-07-29,workplace,ended,1
7866,KLUSTER JALAN CANGGIH SATU,2021-07-30,2021-07-29,workplace,ended,2
7867,KLUSTER JALAN CANGGIH SATU,2021-07-30,2021-07-29,workplace,ended,1
7868,KLUSTER JALAN MAHMOOD,2021-07-30,2021-07-29,highRisk,ended,4
7869,KLUSTER JALAN MAHMOOD,2021-07-30,2021-07-29,highRisk,ended,1
7870,KLUSTER TAPAK BINA JALAN AIR PUTIH,2021-07-30,2021-07-29,workplace,ended,8
7871,KLUSTER TAPAK BINA JALAN AIR PUTIH,2021-07-30,2021-07-29,workplace,ended,1
7872,KLUSTER JALAN RADIN TENGAH,2021-07-30,2021-07-30,workplace,ended,15
7873,KLUSTER JALAN RADIN TENGAH,2021-07-30,2021-07-30,workplace,ended,1
7874,KLUSTER JALAN BACANG 39,2021-07-30,2021-07-30,workplace,ended,2
7875,KLUSTER JALAN BACANG 39,2021-07-30,2021-07-30,workplace,ended,1
7876,KLUSTER BATU DUA,2021-07-30,2021-07-31,community,ended,13
7877,KLUSTER BATU DUA,2021-07-30,2021-07-31,community,ended,1
7878,KLUSTER TAMAN DESA PERMAI,2021-07-30,2021-08-01,highRisk,ended,6
7879,KLUSTER TAMAN DESA PERMAI,2021-07-30,2021-08-01,highRisk,ended,1
7880,KLUSTER SUNGAI DURIAN,2021-07-30,2021-08-02,community,ended,4
7881,KLUSTER SUNGAI DURIAN,2021-07-30,2021-08-02,community,ended,1
7882,KLUSTER JALAN HAJI HASHIM,2021-07-30,2021-08-03,workplace,ended,2
7883,KLUSTER JALAN HAJI HASHIM,2021-07-30,2021-08-03,workplace,ended,1
7884,KLUSTER DAH KAMPUNG PEKAN,2021-07-30,2021-08-03,community,ended,3
7885,KLUSTER DAH KAMPUNG PEKAN,2021-07-30,2021-08-03,community,ended,1
7886,KLUSTER JALAN MUTIARA EMAS ENAM,2021-07-30,2021-08-04,workplace,ended,2
7887,KLUSTER JALAN MUTIARA EMAS ENAM,2021-07-30,2021-08-04,workplace,ended,1
7888,KLUSTER JALAN CHE SU,2021-07-30,2021-08-05,community,ended,4
7889,KLUSTER JALAN CHE SU,2021-07-30,2021-08-05,community,ended,1
7890,KLUSTER PASAR PUTRA,2021-07-30,2021-08-05,workplace,ended,11
7891,KLUSTER PASAR PUTRA,2021-07-30,2021-08-05,workplace,ended,17
7892,KLUSTER PASAR PUTRA,2021-07-30,2021-08-05,workplace,ended,1
7893,KLUSTER GETING PONDOK,2021-07-30,2021-08-05,community,ended,4
7894,KLUSTER GETING PONDOK,2021-07-30,2021-08-05,community,ended,1
7895,KLUSTER INDUSTRI JALAN GERUDI SATU,2021-07-30,2021-08-06,workplace,ended,11
7896,KLUSTER INDUSTRI JALAN GERUDI SATU,2021-07-30,2021-08-06,workplace,ended,1
7897,KLUSTER PERINDUSTRIAN UTAMA DUA,2021-07-30,2021-08-06,workplace,ended,2
7898,KLUSTER PERINDUSTRIAN UTAMA DUA,2021-07-30,2021-08-06,workplace,ended,1
7899,KLUSTER JALAN PERINDUSTRIAN PARIT JAMIL,2021-07-30,2021-08-07,workplace,ended,2
7900,KLUSTER JALAN PERINDUSTRIAN PARIT JAMIL,2021-07-30,2021-08-07,workplace,ended,1
7901,KLUSTER SUNGAI SANGAN,2021-07-30,2021-08-08,community,ended,14
7902,KLUSTER SUNGAI SANGAN,2021-07-30,2021-08-08,community,ended,1
7903,KLUSTER TAPAK BINA PERSIARAN RIMBAYU,2021-07-30,2021-08-09,workplace,ended,11
